created_at,views,likes,category_clean,title_clean,content_clean
2026-07-10,0,0,아이템,메린이 아이템 시세 문의,원래는 유잠이랑 에픽에디 주는걸로 내가 쓸 아이템 직작하려고 대충 코인샵에 있는거 사서 돌리다가 덱 21퍼 나왔길래 내친김에 코인샵 환불 사서 돌리고 에디는 메소로 돌리자마자 유니크 올라갔음 놀긍 대충 발라주고 스타포스 달다가 메소없어서 멈췄는데 지난주에 시작해서 진짜 시세 이런거 잘 모르는데 요런건 얼마정도에 팔림?? [이미지]
2026-07-10,0,0,아이템,챌섭 템맞추려는데 궁금한게 생겼습니다,현재 본섭 최고점이 진힐라 노말입니다. 해방x 4여명 5보장 사용중이라 챌섭도 똑같이 맞추려고 하는데 파풀마가 4억인데 여명템들은 300에서 3천만원정도밖에 안하더라구요. 예전에 템 맞췄을때는 여명템이 더 비쌌던거 같은데.. 잘못기억하는건지... (노작기준) 원래 파풀마가 더 비싼건가요? 그리고 앞으로 템은 어떤식으로 가야할까요? 해방이 목표입니다.
2026-07-10,0,0,아이템,컨티4레벨 질문,"이제 17성, 유니크 둘둘 다마친 챌섭 팬텀입니다. 전투력 5200만정도고, 검마 아래는 다 잡아요 컨티 4레벨 나와서, 팔까 말까 고민중인데요, 기간제 3레벨 => 4레벨 효율이 30억 그 이상의 값어치를 하는지 궁금합니다. 지금 보조는 공 18/6, 똥블렘 9/6 입니다. 무보엠쪽을 보강해야하나 싶기도한데, 엠블은 미트라 노작사고 끝이니.. 고민이네요. 환산주스탯 주소 첨부합니다..!"
2026-07-10,0,0,기타,이거둘중 뭐골라야할까요??,오른쪽 고르는게맞을까요?
2026-07-10,0,0,직업,뉴비 유챔용 직업 키워보려는데 라라 vs 일리움 vs 배메 세개중 추천좀여,"이번 레테출시로 복귀한 뉴비고, 보스는 노세이칼까지만 해봤는데 부캐 키우고싶어서 천천히 키워보려 합니다. 라라, 일리움, 배메중에 고르려는데, 성능은 크게 신경 안쓰고 셋중에 보스돌이 편한캐릭 추천 부탁드립니다. Q 제목: 유챔용 부캐 추천 (종료) 최대 1개 선택 가능 참가자: 14 명 26.07.12 00:45:59 마감 득표순 답변순 일리움 (85.7%, 12표) 라라 (7.1%, 1표) 배메 (7.1%, 1표) 투표가 종료되었습니다."
2026-07-10,0,0,직업,캡틴,주보용으로 키우고싶은데 찾아보면 너무 약하다고 해서 고민이 되는데 키우면 후회할 정도인가요?
2026-07-10,0,0,아이템,아케인 장갑 괜찮나요,관세 x 27억인데 살만한가요
2026-07-10,0,0,아이템,뉴비 스펙업 뭐 해야 하나요..?,???멍캡틴(갈멍캡틴인데 자꾸 깨지네요 ㅠㅠ 죄송함니다아!!) 진짜 쌩뉴비인데 막막해요..
2026-07-10,0,0,기타,메이플 뉴비 ai한태 챌썹 물어봤는데 맞나요?,"메이플 스토리를 태어나서 한번도 안해본 1인 입니다. 여러가지 추천 영상을 본 후 고민끝에 렌과 아란이 1,2순위로 자리 잡았습니다. 그에 따라서 정리 ai 한태 정리 해달라고 했는데 맞나요? 렌이 왜 남케인지는 모르겠네요; [이미지]"
2026-07-10,0,0,아이템,보조무기 잠재 질문,챌섭 에메랄드 보상으로 받은 레잠 스크롤 블랙 보조에 쓰고 재화 털어서 블큐 돌렸는데 이정도로 만족 할만한가요? 아니면 더 써서 레잠 2줄 노려보는게 좋을까요
2026-07-10,0,0,아이템,카레잠 사용처 미트라vs아케인장갑,지금 똥블렘 유니크2줄 에디에픽 1줄 쓰고있는데 미트라 노작값좀 떨어지면 미트라에 발라서 직작으로 대충 2줄 뽑아쓰고 장갑은 깡통크뎀 사서 18성 바르기 vs 아케인장갑에 마스터보상 18성+레잠 발라서 크뎀장갑 만들어쓰고 미트라 사먹기 뭐가 더 나을까요?
2026-07-09,0,0,직업,제논 어센트 질문,1렙 어센트는 그냥 단순 무적으로 사용하면 되는건가요?
2026-07-09,0,0,아이템,주흔작 하는 방법 질문,플라즈마 하트에 주흔 30작 하려고 하는데 몇 번 붙으면 순백 쓰나요?
2026-07-09,0,0,기타,해방퀘로 보스 잡은것도 어둠의 흔적 들어오나요?,예를들면 지금 스우 잡는 단계인데 스우 해방퀘인걸로 잡아도 어둠의흔적 들어오는건가요?
2026-07-09,0,0,아이템,큐브 사용처,대적자 큐브 위아래 뭐 부터 손 볼까요 캡틴입니다
2026-07-09,0,0,아이템,이거 엠블렘 윗잠 옵션 돌려야하죠?,직업은 레테인데 사파이어 달성보상 블큡 30개 다 돌려도 저 옵션보다 나은게 안 뜨네요 블큡 더 써야겠죠? 임시로도 못쓰죠?
2026-07-09,0,0,아이템,해방했으면 15퍼 여명장신구 프악작 해주면 되나요?,예전에 카유잠 발라서 15퍼 공10 놀긍떡작 해 둔 여명셋들 이제 보스코인샵이랑 챌섭코인샵 프악작 완작해줘도 되나요?
2026-07-09,0,0,아이템,뉴비 제네무기 뭐먼저 돌릴까요?,화에큐로 돌리다가 에디가 레전등업을 해버려가지구요 대적자 화에큡사서 에디돌리는게 맞나요? 추옵은에디맞추고 돌리면될까요? 추옵 저정도면 쓸만한지 궁금해요
2026-07-09,0,0,아이템,에디 둘 중 뭐 써야되나요??,오른쪽이 유효옵 두줄인거 같은데 왜 투력은 더 낮아질까요 투력 낮아지더라도 오른쪽 옵션 선택해야되나요?? 정보 알려주시면 감사하겠습니당
2026-07-09,0,0,아이템,챌패스 본섭으로 수출,"챌패스 보상 받은거 본섭으로 가져갈 수 있나요? 레테 목표가 크지 않은데 보상이 너무많아서.. 레테 전부 투자하기엔 아까워서요 챌코인샵 품목들 보면 들고리프가 안된다는 문구가 써있던데, 안써있으면 다 들고갈 수 있으려나요? 기간도 길어서 조기리프하면 가능한지 안한지 궁금합니다."
2026-07-09,0,0,기타,고스트파크 잡몹겁나아프내...,귀신은 피하기 쉬운데 잡몹이나 불 이런거에 계속 죽네[요ㅕ.. 10분채워보고싶은데 고인물분들 아알려주세[요ㅕ
2026-07-09,0,0,아이템,챌섭 메린이 해방했는데 잠재 어떻게 할까요?,"챌섭에서 듀블 해방했습니다! 현재 챌린저스코인 큐브랑, 플러스패스, 마스터티어 큐브까지 다 돌렸는데 윗잠2줄,아랫잠1줄 떴습니다! 둘 다 아쉬워서 패스 열리면 돌릴 거 같은데, 뭐부터 돌리는 게 맞을까요? 아마 패스는 다 사서 현금투자는 잘 안할 것 같습니다"
2026-07-09,0,0,아이템,안녕하세요 유입메린이입니다. 아케인셰이드 디키오샀는데,안녕하세요 유입메린이입니다. 아케인셰이드 디키오샀는데 엄청 싸게 올라와있더라고요 100만메소에 샀는데 이거 사용해도 될까요 ?? 강화시켜서 쓸까하는데 [이미지]
2026-07-09,0,0,아이템,타오르는 환생을 불꽃 구매해도 ㄱㅊ 나요?,새로 산 보스 장신구 추옵이 마음에 안들어서 보스 코인샵에서 카르마 타오르는 환생의 불꽃 구매하려고 하는데 구매해도 상관 없나요? 메린이여서 모르고 카르마 검환불 막 쓰다가 점점 부족해서 그런데 여기 코인샵은 코인개수 널널 하니까 이거 구매해도 상관없을까요??
2026-07-09,0,0,시세,블랙빈 마크,블랙빈 마크 인트 15 노리다가 힘 966 떴는데 별 안달고 얼마정도에 팔리나요?
2026-07-09,0,0,아이템,템 진로 찐 최종 확인 제발 부탁드립니다,"우선 똑같은 주제로 너무 많이 물어본 것 같아서 좀 그렇지만 최대한 손해 안보고 싶어서 계속 물어보게 되네요.. 진짜 마지막일 것 같으니 부디 한번만 봐주세요.. [이미지] [이미지] [이미지] [이미지] 아래는 계획한 템 진로이고 더 좋은 방법이 있다면 알려주시면 정말 감사하겠습니다. 레잠으로 드메템 만들어서 팔기 -> 약 18~19억 레잠 1개 / 유잠 4개 / 에에잠 2개 / 17성 5개 1. 보조: 깡 쓰다가 윗 보방공+에공6퍼 구매 / 약 25~28억 1. 트와일: 깡 사서 17성(이건 블빈마에 쓸수도)+카유잠 15~21퍼+에공10+놀긍떡작+추옵작 / 이미 10성 깡 있 1. 데브펜: 깡 사서 17성+카유잠 15~21퍼+에공10+놀긍떡작+추옵작 / 이미 깡 있 2. 여명가엔링: 깡 사서 17성+카유잠 15~21퍼+에에잠 공6~9퍼+놀긍떡작+추옵작 2. 에스텔라: 깡 사서 17성+카유잠 15~21퍼+에에잠 공6~9퍼+놀긍떡작+추옵작 3. 골클벨(or 분쿰벨): 노 스타포스 잡유 사서 17성+힘 15~21퍼+에공10+놀긍떡작+추옵작 / 약 4억 4. 엠블(챌섭 끝나고 해도 충분할지도?): 미트라 윗15~21퍼+에디6퍼 / 약 48~50억 앞에 숫자는 우선순위이고 숫자가 같은 건 같이 바꾸려고 합니다. 보조 살 메소 모으면서 바꾸려고 하고, 어제 노말 진힐라랑 카오스 가엔슬을 가봤는데 둘 다 입극딜에 오리진까지 박았음에도 3~4퍼정도밖에 안 닳길래 어디가 가장 문제인지 알고 싶습니다. Q1. 깡10성 트와일이랑, 12성 힘15에공10 블빈마가 있는데 17성 하나 남는 걸 어디에 발라야 할까요? Q2. 연합토큰이 이번주꺼 포함하면 4100개 있는데 유잠을 사서 데브펜에 바를지, 이벤링큐브 사서 드메1줄 띄울지 고민됩니다. Q3. 아케인심볼이 낮은데 0순위로 노말 진힐라(1230) 정도는 우선적으로 올려야 할까요? Q4. 엠블은 미트라로 안바꿔도 챌린저 가능할까요? Q5. 패스만 사는 뉴비 기준으로 레잠으로 드메템 만들어서 팔고 그걸로 스펙업 하는 게 좋을까요??"
2026-07-09,0,0,아이템,대적자 코인 어디에 써야 하나요?,무료로 주는 큐브들 다 썼고 제네플러스 사서 대적자코인 2500개 남았습니다
2026-07-09,0,0,기타,유챔세렌 117퍼 못깨먼..,제 컨이 문제인거겠죠 15퍼정도가 계속 남네요 팁같은게 있으면 조언좀 부탁드려요
2026-07-09,0,0,아이템,966고근 살만 한가요?,17성 주문서 발라서 쓰다 나중에 넘어가는 용도로 괜찮을까요? 지금 피도미쓰고있고 3칠흑이에요 최저65억인데 ㄱㅊ?
2026-07-09,0,0,아이템,뉴비 카레잠 질문 있어요,"1. 마트라 사고 블랙 보조에 레잠 바르기 2. 미트라 노작값 보조 사고 똥블렘에 바르기 3. 두줄 에디에픽 보조 사고 미트라 존버(좀 오래 걸릴듯) 다른 더 좋은 방법 있으면 고견 부탁드립니다. 하트는 이미 레전이에요… Q 제목: 레잠 (종료) 최대 1개 선택 가능 참가자: 1 명 26.07.10 17:40:59 마감 득표순 답변순 3 (100%, 1표) 1 2 투표가 종료되었습니다."
2026-07-09,0,0,아이템,미트라 직작 손해일까요?,[이미지] 카레잠이랑 에디 유니크 잠재 바르고 시작 노작30억 + 큐브비용해서 야금야금 지르다보니 120억이나 들었네요.. 3줄.. 어렵네요 ㅠ 손해일까요? 평타는 쳤나요? 다음부턴 사먹어야겠다는 생각이 ㅠ..
2026-07-09,0,0,몬스터,대적자 패턴 질문점요,돌진 패턴 때 바로 기절 걸려버리는데 이거 어케 피해요? 다른 패턴들과 다르게 바로 기절 걸려서 피할 수가 없는디..
2026-07-09,0,0,퀘스트,챌섭 메린이 주간퀘 질문 있어요,"이번에 새로 시작한 메린이 인데요 지금 헤이븐, 타락한 세계수, 크리티아스 주간퀘 다 해야하는건지 궁금합니다!!"
2026-07-09,0,0,아이템,챌섭 뉴비.. 가고 있는 방향이 제대로 된 건지 모르겠어요,"제가 시작한 지 4~5일 정도 되서 일단 돈이 모이는 대로 보급품 패스 / 방어 임무 패스 / 도전의 문장 패스에 사용하고 있어서요. 방어 임무 패스 / 도전의 문장 패스는 10회 다 완료했고 보급품 패스는 하고 있는데 6개 남았거든요. 근데 이게 이미 페어리 하트도 다른 곳에서 받아서 더 투자를 해도 이득 볼 게 없는 것 같아 다른 곳에 메소를 쓰고 싶은데 어디에 써야할 지 모르겠어요. 일단 도전자 세트 / 블랙 보조 보뎀뎀 마6% + 마12 / 골드 엠블렘 유에 마마뎀 마6% 쓰고 있구, 가디언 엔젤링이랑 데브펜 장착해서 2여명 7보장 세트 쓰고 있는데.. 챌섭 끝나면 30 야누스도 사라지고 석펫도 사라지는데 석펫이 사라지면 드메(현재 재획비 쓰면 메소 20%/ 아드 84% 어빌리티에 레전 아드랑 이벤링에서 좀 챙겼어요)를 더 올려도 소용 없을 것 같아서요. 일단 템세팅을 더 강하게 맞추느냐, 드메템을 맞추느냐, 30야누스 재료를 모으느냐, 자석펫 하나를 사느냐, 이 정도인 것 같은데 뭘 해야할 지 모르겠으니까 답답하네요 ㅠㅠ [이미지] 잘 보이실 지 모르겠지만 일단 첨부해볼게요 글 쓰는 게 처음이라 좀 서투른 점 이해해주세요.."
2026-07-09,0,0,아이템,펫 장비 능력치 이전,프펫공 주문서 다른 펫에 잘못 썼는데 혹시 장비 능력치 이전 같은 거 없나요?
2026-07-09,0,0,아이템,챌섭 다이아 달성 보상으로 받은 하트 업그레이드 모듈:플라즈마 본섭으로 옮길수 있나요?,본섭 본캐주려고하는데 본섭이전할때 가져갈수 있는지요? 가져갈수 있다면 본캐에 조건없이 먹일수 있나요?
2026-07-09,0,0,퀘스트,유니온이랑 아티팩트 미션 미리 준비하려는데,아티팩트는 본섭 넘어갈때 최소 몇렙은 되어야 하려나요?? 그리고 200 빠르게 찍는 팁점 알려주시면 ㅠㅠ 스페셜 퀘도 왠만하면 다 깨놓으려하고 있고 본섭 올때쯤 레테 285는 찍을 생각입니다 해방은 다담주 예정입니다...
2026-07-09,0,0,직업,복귀 유저 질문있습니다!,저번 하이퍼때 렌 키우다가 275쯤 찍고 유기했고 지금은 복귀해서 캡틴 키우고있습니다(278에 제네패스 구매) 근데 렌하다가 해서 그런지 조금 제취향이 아니더라구요 ㅠ 일단 이번 이벤에 키우고 다 키우면 렌으로 돌아갈까 하는데 괜찮을까요? 사실 이번에도 렌 새로 키울까 하다가 예전에 키운게 아까워서 캡틴한거거든요 원래 있던 렌 도전자 날아갔으니까 새로 템세팅해서 키울까하는데 할만할까요? 보조랑 엠블은 대충 맞춰져 있어용
2026-07-09,0,0,기타,환산주스탯에서 헥사 볼 때 기운? 조각?,제목 그대로 입니다 환산주스탯 보고 헥사 따라 찍을 때 조각 기준으로 보나요?? 기운 기준으로 보나요?? 그리고 기운은 좀 어디서 확확 얻을 수 없을까요...
2026-07-09,0,0,기타,저혹시 길스 대해 여쭤볼게있어서 ㅠㅠ,습관화가 안되었나봐요 ㅠㅠ 까먹어서 .. 제가 저번주 수로를 안쳐서 .. (메이플 조금하다접다가 이번에 제대로 하는중) 길스를 이번주 못쓴다고하셧는데 이번주 수로쳐도 안된다하셔서 이번주 해방이라 필요해서그런데 혹시 다른방법이있을까요 ㅠㅠ? 그럼 이번주내내 길스를못사용하나요? 질문: 길드 나가도 다른길드들어가면 이번주내내 길스못쓰나요? ㅠㅠ
2026-07-09,0,0,아이템,유니크 잠재 질문있습니다,18성 마이링이랑 파풀마 사려고 하는데 유니크 살 거면 966 고집하지 말고 그냥 96만 쓰는게 나을까요? 21퍼 사려고 하면 966보다 레전 12 9가 더 이득인지도 여쭤보고 싶습니다
2026-07-09,0,0,몬스터,메이린 계속 5퍼정도 남는데 어캐 하면 잡을까요,Youtube Loading 4.6보마 96퍼센트 나옵니다. 애초에 개똥손이라 이런 짓 할 생각 없었는데 보우마스터라는 직업이 저에게 뭔지 모를 용기를 줘서 시도했다가 지금 계속 묶여있습니다 ㅠㅠ 괜히 건드렸나봐!!! 이거 제가 뭔가 치명적인 실수를 하고 있는건가요..? 누구 알려주실 분 없나요 ㅠㅠ
2026-07-09,0,0,기타,메수라이브 잠재능력 설정 질문,[이미지] 메멘토 골드랑 블큐 기댓값 보고싶은데 방무 미포함 보공35이상 기댓값 이대로 계산해서 나온 결과값이 제가 맞게 설정한건가요??? 보조무기 기준입니다!
2026-07-09,0,0,기타,뉴비 메획템 어떻게 구해야할까요?,메획템 지금 기본 20억이 넘네요 이벤링은 올인인 27퍼 2개 뜨고 하나는 아획이 떠서 챌섭에 메획템이 하나도 없는데 아르테리아 메제 유저 기준으로 하프이어링 메획 1줄을 21억 가량 주고 살만 할까요?
2026-07-09,0,0,아이템,이번에 첫챌섭 시작한 뉴비 해방이후에 템세팅이 궁금해요 ㅇㅅㅠ,"안녕하세용 첫 챌섭 해방 이후에!! 챌린저 티어도 욕심이 나가지구요! (천천히 빠르게 상관없이 하고있음!) 질문드리기전에 유튜브 엄청 많이 찾아봤는데 저마다 미트라를 먼저 간다던지 아니면 애완용미트라를 하라거나 보조무기를 사라거나 에테 크뎀장갑을 사라거나 엄청 다양해서.. 갈피가 잘 안잡히더라구요! 4~500억 정도 천천히 준비해볼까 하고있는데 제가 생각해봤던건 컨티4렙링 , 도미네이터 유잠17성으로 바꾸기 보조 , 엠블렘 바꾸기 에테크뎀장갑 사서 에테 2셋하기 정도 생각해봤는데 제 생각이 맞을지 싶어서요!! 템세팅 방향성 추천하시는 방법!! 4~500억을 나눠서 투자한다면 제가 그리구 해방무기가 보보보가 떴는데 엠블렘이나 보조를 공퍼로만 사야하는지! 에디셔널은 큐브 지금 120개정도 질렀는데 계속 돌려서 레전 띄우는게 나을지! 읽어주셔서 감사합니다 [이미지] [이미지] [이미지]"
2026-07-09,0,0,아이템,무기 질문 드립니다,생에 첫 해방 제네무기 돌리는 중 입니다... 1. 추옵 2추 보공 12떴다가 법사는 1추가 무조건 좋다해서 1추 데미지 4퍼인데 2추보공보다 좋나요?? 추옵 성능은 어느정도인가요?? 2. 잠재에 마력 12 보공30 보공 30 떴는데 대적자 큐브 같은거 전부 에디큐브 사도 될 정도일까요? 아니면 조금은 사서 돌려야할까요?? 추옵과 잠재 어느정도 급인지 궁금합니다!! [이미지]
2026-07-09,0,0,아이템,템세팅 진로좀 부탁드립니다,[이미지] [이미지] [이미지] [이미지] 280은월입니다 이적자정도까지 돌면서 모은메소로 매시즌 챌섭 즐기려고하는데용 미분 잠재+에디해서 공30짜리 먼저사기 4여명세트 먼저맞추기.. 또는 4여명에 엠블렘 옵션 조금만 건드리고 이적자 포기하고 검마까지만 돌면서 메소모아가지고 다음 챌섭캐릭 준비를 해야할지 칠흑도 몇부위 좀 맞춰서 메소를 확실히 벌어놓을지도 고민되네요.. 뭐 먼저해야할까요.. 무기랑 방어구라인은 괜찮은거같은데 당장 하드검마 배율도 높진 않아서요 현재 스펙 및 보스컷입니다 환산주스탯 상동여심도둑 <-- 검색하시면 나와요! 보시기 편한걸로 보시면 될고같슴다
2026-07-09,0,0,아이템,이후 템셋진로고민입니다,현재 템셋입니다 계획중인건 17~18거공 유에 + 마도서 or 17~18몽벨로 4칠흑 맞출예정이고 귀걸이는 오글링or 마이링 22성 생각중입니다. 이렇게가도되는지 여쭤봅니다 ㅠ
2026-07-09,0,0,시세,메린이 몽벨 시세질문,2주차 메린이입니다. 몽환의 벨트 떳는데 시세 질문합니다. 도와주세요 ㅠㅠ
2026-07-09,0,0,퀘스트,이번 챌린저스 뉴비 입니다. 훼방퀘 흔적 질문 드립니다.,제가 해방 스우퀘 829흔적(제네시스 패스 샀음) 이었는데 스우퀘는 연모로 완료하고 찐모로 하드스우를 잡았는데 흔적이 879가 되었습니다. 재네시스 패스면 흔적×3 이라서 50이 아니라 150을 줘야 하는거 아닌가요? 궁금해서 올려봅니다.
2026-07-09,0,0,몬스터,레테 이지칼로스 패턴 질문,1. 텔-텔-찍 무조건 반복인가여? 아닌 경우도 있나요? 2. 텔-텔-찍 반복이 맞으면 칼로스를 어떻게 유도하는게 좋나요? 레테입니다. 찍기때문에 계속 죽음
2026-07-09,0,0,아이템,제네 해방하고 옵션 떴는데..한번만 봐주세요 ㅠ,잠재 블큐 120개쓰고 에디는 화에큐 40개써서 레전 등업해서 옵 요렇게 나왔는데 메소 좀 박으면서 잠재 다시 뽑는게 좋을까요 아니면 천천히 하면서 큐브만 박아넣는게 좋을까요..
2026-07-09,0,0,아이템,장신구 에디 에픽 2줄은 어떻게 만드는게 제일 좋나요?,"챌썹 이벤트 에잠 다 써도 몇부위는 레어 상태인데, 이런 부위는 그냥 레어 쓰나요? 아니면 메소나 큐브로 등업 노리는게 좋나요? 큐브 쓴다면 브에큐 박아도 괜찮은건지..."
2026-07-09,0,0,아이템,잠재전승권 질문이요,아케인셰이드 클론에 공30이 떴는데 이거 제네무기로는 못 옮기죠?? 똑같은 클론에 옮겨야하나요?
2026-07-09,0,0,아이템,제네 오늘 해방하고 검환불 큐브 결과가 이런데,심환불이랑 블큐 중 우선 순위가 어느쪽인가요? 제네플러스는 아직 구매하지 않았습니다
2026-07-09,0,0,직업,200렙 만드는 물약 어디에 쓰는게 효율적인가요?,윈브 루미 키네 좋아해서 셋 다 280까진 본섭에 키워둔 상태입니다 챌섭 레테 280까지 키우면서 200렙 물약 20개 얻었는데 어떤 직업에 써야할지 모르겠어서요... 200렙 넘게 키운 직업은 엔버 메카닉 호영 렌 데벤져 제논 라라 아델 신궁 제로 시그너스5캐 영웅5캐 입니다 안 키워본 직업으로 해야할까요? 아니면 몇몇 캐릭터에 집중투자를 해야할까요?
2026-07-09,0,0,아이템,제네무기 옵 질문 !,대적자큐브랑 골큐 다 소모해서 저렇게 띄운 상황입니다 ! 현재 블큐 67개 화에큐 50개 남아있습니다. 1. 계속 제네에 던지는게 맞는가요 ? 2.대적자큐브 생길때마다 대적자만 해방무기에 던지고 잡레 미트라 사서 블큐 화에큐 던지는게 낫나요 ? 목표는 챌린저 런 후 하드세렌 유챔 후 주보돌이입니다 !
2026-07-09,0,0,아이템,4여명 5칠흑 2보장 계획완료인데 마지막 템세팅 질문있습니다.,"생일선물로 친구한테 마도서랑 17성 고근 선물로 받아서 마지막 템세팅 질문 드리려고 합니다. <제가 세운 계획> 1.에스텔라, 트왈마 21성 인트27% 아랫잠 2줄 구매 -> 4여명 끝 2. 마깃안은 자본이 모자른 관계로 깡통사고 코인샵 활용해가지고 17성 유니크 2~3줄 에디에픽 2줄 직작 거공은 윗잠 27%이상 깡통 사와서 샤타 때 18성, 에에잠 쓰고 2줄 직작 -> 5칠흑 끝 3. 골클벨 21성 27%이상 골클벨 or 분자벨 구매 -> 2보장 끝 아니면 27% 몽벨사와서 샤타 때 18성 + 에에잠 2줄 직작 -> 6칠흑 끝 마도서 고근을 선물받은 현재로써는 이게 제일 좋은 계획인거 같은데 몽벨 vs 보장벨트냐 랑 에스텔라 트왈마를 21성 27%정도로 사도 괜찮나 싶네요"
2026-07-09,0,0,아이템,5줄 보조 아스트라 전승 시켜도 되나요?,현재 템은 이런데 보조를 5줄 아스트라로 바꿔도 괜찮을까요? 아니면 다른부위를 올리는게 더 나을까요??
2026-07-09,0,0,아이템,메소 다 파먹고도 재획 빨아도 이득인가영?,"처음 메이플 챌섭에서 시작한 뉴비입니다 다이아 티어에 아드, 메드는 어빌밖에 없는데 메소 다 먹고도 재획 빠는게 이득인가요?"
2026-07-09,0,0,아이템,대적자의 큐브 어디부터 사용하는게 나을까요 ㅠ,노칼까지 목표로 하고있구 아란입니다!
2026-07-09,0,0,아이템,하드 메이린까지 스펙업 질문,"현재 방향성이 맞는지 질문 드립니다. 하메 컷이 대략 장신구는 18성 윗잠 유닠 2줄 / 에디 에픽 2줄 방어구는 도전자 풀강 해방 무기 윗잠 3줄 아랫잠 유닠 2줄 보조 방무포함 윗잠 3줄 아랫잠 유닠 2줄 엠블렘 윗잠 2줄 / 아랫잠 1~2줄 정도로 알고 있습니다. 여기서 시급한게 보조, 눈장식, 벨트, 팬던트로 보이는데 보조는 대략 윗잠 3줄 아랫잠 유닠 2줄 정도로 구매하려고 합니다 장신구가 궁금한데 분자벨, 도미, 파풀마 맞춰주면 될까요? 또 미트라가 있다보니 칠흑 2셋 보공 효과를 받고 싶어서 눈장식은 깡통 15~18%급 루컨마 구매해서 17성 주문서 에디에잠 바르고 사용하는 것도 괜찮을까요?"
2026-07-09,0,0,아이템,챌린저 찍고싶은데 스펙업방향 조언부탁드려요,어제 해방하고 스펙이 이렇게 되는데 앞으로 하드메이린까지 하려면 어떻게 스펙업을 하는게 좋을까요? ㅠ0ㅠ
2026-07-09,0,0,아이템,오늘가입한 뉴비입니다..100억있는데.. 어떤거부터 스펙업할까요..?,[이미지] [이미지] [이미지] 씨앗몇달간캐서100억모으고나서 엠블이 너무 약해서 유튜브쌤들에게 돈좀더 모아서 레전 두줄씩유효인거 사도되는지 물어봤는데 다 비추천하시더라고요.. 여명4개는 최소18성으로 맞춰놓았고 엠블은 유닉에픽이고 나머지는 다 주는거 받아놓은상태입니다.. 어떤거부터 스펙업해야할지모르겠어요
2026-07-09,0,0,아이템,유챔 직업군별로 만들어야하나요??,유챔을 잘 몰라서 그런데 전사 도적 해적 궁수 마법사로 구성을 해야하는건가용?
2026-07-09,0,0,기타,형님들 제네해방 흔적 질문좀...ㅠ,"궁금한게, 제네시스 모드로 즉 해방퀘로 클리어 시에도 어둠의 흔적 주는거야? 연모로 해방퀘 클리어 가능하니까 혹시몰라서 돌다리 두들길겸 연모로 클리어하고, 흔적은 찐모로 클리어 할까 했는데 안전하게 그렇게 하는게 나을까?"
2026-07-09,0,0,아이템,법사 선배님들 템진로 도와주시면 감사하겠습니다,안녕하세요 선배님들 이번에 챌린저 달성을 목표로 하고 꾸준히 키울 생각하고있는 뉴비입니다. 제가 썬콜 듣기로는 보공은 적고 마력은 최대한 높을수록 좋다해서 이번에 에디 마21퍼 보조를 사려고 하는데요. 현재 제 무엠만 보여드리면 사진과 같습니다. [이미지] 여기서 이제 드리고 싶은 질문은 1.제네 PLUS 상점 큐브를 사서 사용하면 윗잠 큐브를 사야하나요? 아랫잠 큐브를 사야하나요? 에디에 쓰자니 레전 마력 21퍼 기댓값이 200억이 넘는다해서 못 뽑을 것 같아 고민이 됩니다. 2.보조를 사면 에디는 무조건 마21퍼로 사려고하는데 윗잠은 보공달린거 사도되나요? 아니면 기다렸다가 큐브로 제네무기 윗잠 3줄 유효 뽑을때까지 써보고 그 후에 잠재보고 보조사는게 맞나요? 아예 뉴비라 혼자서 계속 해보는데 이 부분은 도저히 감이 안잡혀 도움을 청하고자 질문 올립니다 ㅠㅠ 알려주시면 정말 감사하겠습니다!
2026-07-09,0,0,아이템,이거 가격 괜찮은지 좀 봐주세요,선생님들 이거 155억 괜찮아보이나요?
2026-07-09,0,0,아이템,스펙업 방향 질문입니다!,"현재 제 템셋팅인데, 어떤 부분을 바꿔야 할지 고민입니다! 현재 40억메소정도 들고있는데, 1번안이 일단 컨4 사기! 헥환 407정도 오르더라구요. 2번안은 피도미 찐도미로 바꾸기인데, 제가 미트라를 착용하고 있어서, 찐도미 40억정도에 살바에 고근을 살까..도 고민 중입니다. 3번안은 제네무기 윗잠 돌려보기 입니다. 제네플러스로 돌려봤는데 제일 잘뜬게 이정도 옵션이라 좀 더 돌려보는게 맞나 고민입니다. 그 외의 추천 해 주실 무언가가 있다거나, 말씀 해주시는데에 필요한 정보가 있으시면 댓글 달아주시면 감사하겠습니다!"
2026-07-09,0,0,아이템,행님들 챌섭 일리움쿨뚝 써야하나요?,쿨뚝이랑 인트랑 어떤걸골라야하나요? 도전자
2026-07-09,0,0,아이템,님들아 진짜 급함 블큐 뭐골라야 하나요 ㅠ 에테뚝,비숍이고 값좀 비싸면 팔고 아니면 그냥 제가 쓸거임 뭐골ㄹ라야 정배인가요 ㅜㅜ
2026-07-09,0,0,아이템,대적자큐브 어디부터 사용할까요,윗잠이 낫겟죠?
2026-07-09,0,0,시세,안녕하세요 아케인단검 시세 질문드립니다,방금 막 첫 해방한 메린이입니다 끼고있던 무기를 판매하려고 하는데 얼마가 적정가격일까요?
