,videoId,text,likeCount,published
97,9mbc6ESMMvo,지팡이 추옵40에 마력 5 6 6퍼를 쓰는 사람 그것이 바로 나다... 근데 이게 무슨 의미가 있나 ㅠ 진짜 해방무기에나 떠주지,0,2026-08-05 16:14:17+00:00
341,f3DLA1EU8vw,진작볼걸 ㅠㅠ,0,2026-08-05 15:49:12+00:00
70,9mbc6ESMMvo,3-10을 밀고나서야 비로소 방치형게임..,3,2026-08-05 15:43:28+00:00
1114,GeniNYE0V5M,3년 반차 아직도 모르는게 많음,1,2026-08-05 15:16:41+00:00
1115,GeniNYE0V5M,헉… 몬스터파크 경험치 물약이있다니ㅠㅠ이런,4,2026-08-05 14:58:51+00:00
1116,GeniNYE0V5M,잼이님 보스 장비 프리셋에 장비를 등록해놓으면 사냥 장비프리셋 등록할때 장비가 없어서 동일한 장비를 쓸수가없어요.. 방법이없나요?,2,2026-08-05 13:44:03+00:00
1119,GeniNYE0V5M,메린이에게 도움이 되었어요 감사합니다😂,2,2026-08-05 13:33:18+00:00
121,9mbc6ESMMvo,14초부터 나오는 음악 제목 아시는뷴...ㅠㅠ,0,2026-08-05 13:03:52+00:00
1121,GeniNYE0V5M,일주일 전에 시작했는데 보스 장신구 세트는 언제까지 끼는게 좋을까요? 바꿔야 한다면 얼마 정도로 어떤 세트로 바꾸는게 나을까요,1,2026-08-05 12:41:26+00:00
100,9mbc6ESMMvo,"벌써 마무리 단계입니다 코인이고 훈장이고 무기나 장비는 다들좋아서 분해 하는수준이고 초반에 재미잇어는데
코인은 점점 시세는 떨어질테고 오늘이 루나섭 4만 조만간 13일이후 는 개당 만원도 안할겁니다 이젠 코인 신경쓰지말고 다시 원래 대로 메이플  복귀 합니다 ^^",0,2026-08-05 12:32:57+00:00
1123,GeniNYE0V5M,"영상도 좋지만 
건강도 같이 챙기세여 아프신 건 다 나으셨는지? ^^",1,2026-08-05 12:30:50+00:00
1125,GeniNYE0V5M,잼이님 오프닝때 나오는 비구름 라이딩 정보좀요~,1,2026-08-05 12:29:18+00:00
69,9mbc6ESMMvo,"이번 주말에 해야할듯 45/45/45 인ㄷ데 템8다맞추고 다끝내야할듯
3-7 까지 밖에 못깨네... 벌써 다 깨신분도 많으시네요 
전컴퓨터 안켜서",0,2026-08-05 12:27:41+00:00
86,9mbc6ESMMvo,후....효과 안읽어보고 만든 내 쿨감4초 활 스테프야....미안하다..... 다시 공마 12퍼로 돌아갈때다,0,2026-08-05 12:21:02+00:00
1087,GeniNYE0V5M,"항상 감사합니다!
구독과 좋아요는 채널유지에 큰힘이 됩니다!

0:18 1
0:56 2
02:27 3
04:47 4
05:54 5
06:56 6


영상과 상관없는 내용이나 과도한 직업비하는
삭제가 되니까 이부분 양해부탁드립니다

채널에 가입하여 혜택을 누려보세요.
https://www.youtube.com/channel/UClLl6MY6ad9f_bZDHxdzqww/join

잼이카페
cafe.naver.com/zamegame

잼이 치지직
https://chzzk.naver.com/fc472e07e10f4e2fb7ee9db67d29120d

목 건강이 나빠서 이중 더빙을 하고 있습니다

ai 성우 사용중입니다

[메이플 장편] 월수금 1편씩 오후 6시 업로드",2,2026-08-05 12:16:23+00:00
115,9mbc6ESMMvo,어차피 스쿼드 코인 똥값이라 이젠 대충해도 뭐...,0,2026-08-05 12:15:36+00:00
80,9mbc6ESMMvo,헐 아직 41렙에 7단계 아케인 3개정도 만들었는데 ㅜㅜ,1,2026-08-05 12:09:44+00:00
103,9mbc6ESMMvo,다음엔 제발 자동 재설정,1,2026-08-05 11:57:08+00:00
111,9mbc6ESMMvo,8단계합성 8번했는데 7번이 스태프가 맞냐.... 확률조작아니누,0,2026-08-05 11:55:35+00:00
155,j__MUJTquJw,"이해가 너무 안가는 부분이 있어서 댓글 남깁니다.
3-4 템 파밍할 때 왜 무기만 장착하는 건가요?",0,2026-08-05 11:20:44+00:00
84,9mbc6ESMMvo,"이미 카오스 3-10까지 다 밀어놓고 진짜 ""방치""중인 메붕이들은 개추 ㅋㅋㅋㅋ",20,2026-08-05 10:50:54+00:00
127,9mbc6ESMMvo,카오스 3-3에 뺑뺑이 도는데 아직도 코인 못먹으면 버그 맞죠,0,2026-08-05 10:44:44+00:00
124,9mbc6ESMMvo,궁금한게 울티마 겜끄면 코인안쌓이나요 ?,0,2026-08-05 10:28:03+00:00
92,9mbc6ESMMvo,빵빵아 옥지얌 빵빵아 옥지얌,0,2026-08-05 10:19:02+00:00
101,9mbc6ESMMvo,운빨존망방치형,0,2026-08-05 09:47:47+00:00
109,9mbc6ESMMvo,이거보고 캐서 팔아줘라 싸게 살줄게,0,2026-08-05 09:32:10+00:00
72,9mbc6ESMMvo,53~54 찍기 전까지는 3-4에서 뺑이쳐서 8티어 파밍하다가 찍으면 3-1로 이사하면 되겠네요,1,2026-08-05 08:59:32+00:00
122,9mbc6ESMMvo,아니 도대체 어떻게 벌써 카오스 가는겨,0,2026-08-05 08:54:17+00:00
905,FMUmSNtWlEU,메이플은 이제 사냥이란게 없어졌나요?,2,2026-08-05 08:09:48+00:00
81,9mbc6ESMMvo,3:40 스킬,8,2026-08-05 08:06:53+00:00
105,9mbc6ESMMvo,제네시스는 안 나오고 에테르넬만 계속 중복인데 확률이라 어쩔 수 없는 거겠죠..?,0,2026-08-05 07:56:57+00:00
76,9mbc6ESMMvo,"맑음님 안녕하세요 지금 45레벨에 3-4까지 깬 상태인데 50레벨찍고 편하게 나머지 밀려고합니다 레벨링 어느지역에서 어떻게 하는게 좋을까요??
찾아보니 3-4에서 무기만끼고 극딜끼고 자살런 하라던데 이건 템파밍빌드같아서요..
저는 어차피 렙올리고갈거니까 템파밍은 필요없고 경험치 고효율뺑뺑이로 가고싶은데 어느맵에서 어떤스킬끼고 돌리는게 좋을까요??",0,2026-08-05 07:53:14+00:00
62,9mbc6ESMMvo,2:09 풀템 빵빵이요? ㅋㅋㅋㅋㅋ,15,2026-08-05 07:35:04+00:00
110,9mbc6ESMMvo,완찍고 그냥 대충 방치중 ㅋㅋ,0,2026-08-05 07:30:38+00:00
118,9mbc6ESMMvo,다조 다 사먹어서 이제 끝,0,2026-08-05 07:18:29+00:00
123,9mbc6ESMMvo,첫날부터 달려서 이미 현타온 메붕이는 개추,0,2026-08-05 07:10:12+00:00
63,9mbc6ESMMvo,덕분에 올 45렙으로 1-1 걍 가만히 있다가 3-1까지 갈 수 있었습니다. 코인 맛있게 파밍 ㄱㅇㄷ,1,2026-08-05 06:58:05+00:00
91,9mbc6ESMMvo,스펙 좀 남는분들은 데몬 베인 맨앞에 두면 3초정도 더 빨라져요,0,2026-08-05 06:53:58+00:00
73,9mbc6ESMMvo,"더 효율 좋게 알려드리자면
궁수랑 법사는 쿨+공마6퍼, 전사는 공격력 위주로 템 뽑으면 뭔가 더 잘 도는 기분입니다",0,2026-08-05 06:36:17+00:00
95,9mbc6ESMMvo,전 그냥 다 뚫고나니 현타씨게와서 9에다 두고 방치중,0,2026-08-05 06:30:23+00:00
94,9mbc6ESMMvo,카오스에서 경험치는 어디서 먹여야할까요?,0,2026-08-05 06:29:40+00:00
108,9mbc6ESMMvo,허어 내가 51인데 하필 51 빌드가 없노,0,2026-08-05 06:09:57+00:00
78,9mbc6ESMMvo,"걍 전사는 무기공퍼 2줄, 궁수 쿨감4초, 법사 쿨감2초마력퍼1줄 띄우고 방어구에 공마 1줄씩 띄워두니까 3-1 렙 51인데도 보스에 딱 맞춰서 데몬베인 써지네요",0,2026-08-05 06:07:02+00:00
79,9mbc6ESMMvo,울티마 스쿼드 잼있긴함. ㅋㅋ,1,2026-08-05 06:06:33+00:00
66,9mbc6ESMMvo,넥슨온까지 깔아가면서 원격으로 장비수급했던 울티마..다음 패치에도 색다르게 내주길,19,2026-08-05 05:58:40+00:00
83,9mbc6ESMMvo,오,0,2026-08-05 05:57:07+00:00
106,9mbc6ESMMvo,메m공략 가지고와줘 제바루,0,2026-08-05 05:50:39+00:00
112,9mbc6ESMMvo,카오스 들어가니까 이제 할필요가 없어짐,0,2026-08-05 05:47:14+00:00
119,9mbc6ESMMvo,스테이지 클탐 싸움 할 때는 쿨감 공속  필요없나보네,0,2026-08-05 05:42:21+00:00
93,9mbc6ESMMvo,그냥 카오스코인 사서 경험치 바꾸고 방치시켜놨음 나중에 코인샵 개편해주려나,0,2026-08-05 05:33:26+00:00
71,9mbc6ESMMvo,효율 보고 싶은 사람은 맑음 공략 참고해서 본인 레벨대 맞게 조금씩 조정하면 도움 많이 됨. 본인은 49렙에 스킬 세팅 똑같이하고 3-1 돌면 90퍼대에 전사가 베인 싸버리길래 전사만 방어구 빼둬서 80~90 구간에서 죽이고 보스 만나면 살아나서 베인 갈기도록 해두니까 2분 초반대 클리어 가능. 이런 식으로 자기 레벨 맞춰서 아침에 세팅 조금만 손보고 출근하면 됨.,2,2026-08-05 05:33:16+00:00
61,9mbc6ESMMvo,맑음님 최고용 영상마다 퀄리티가 너무 좋음 영상미가 에이스,1,2026-08-05 05:28:53+00:00
113,9mbc6ESMMvo,"오늘 처음으로 컴퓨터 끔..
여태까지 가격이 쏠쏠해서 캐는대로 팔기만 했는데 이제 카오스코인 가격도 거품 다 빠져서 적당히 내꺼 캐면서 진짜 방치형 게임하면 될 듯.",12,2026-08-05 05:26:57+00:00
126,9mbc6ESMMvo,3-10 까지 다깼는데 8등급 무기 뒤123져도 안뜨는 사람 개추ㅋㅋㅋㅋ,0,2026-08-05 05:23:06+00:00
98,9mbc6ESMMvo,3-1데몬베인 쿨을 맞추려면 무기에서 2줄공 뽑는거 보단 법사 궁수 2초감소+@가 편하긴 하죠,0,2026-08-05 05:22:19+00:00
96,9mbc6ESMMvo,레벨 개높네 ㄷㄷ .. 43 44렙은 어디가야하지,0,2026-08-05 05:20:47+00:00
82,9mbc6ESMMvo,"지금 3지역에서 마지막단계 앞두고 있습니다.
전사 39 궁수39 법사 36인가? 하는데  장비는  전사 5상 4상정도 있고 궁수도  법사도 거의 비슷한데
3지역 마지막 단계  보스머리위에 무슨 타이머같은게  있더라구여  좀 힘들긴한데  차라리 40찍고 가면되나여 ?",1,2026-08-05 05:19:18+00:00
125,9mbc6ESMMvo,동보상이라하면 스블이 나은듯,4,2026-08-05 05:18:23+00:00
116,9mbc6ESMMvo,사실상 코인 가격 보다 전기세가 더 나갈듯 슬슬 개당 5만원 아래로 떨어지는데 ㅋㅋ,12,2026-08-05 05:16:36+00:00
117,9mbc6ESMMvo,"궁붕이 법붕이 제네시스 무기에 쿨감 넣냐마냐가 체감이 엄청 커집니다. (물론 공마퍼도 있으면 최고)
112초째에서 다섯번째 엘고프레이를 마지막 잡몹에서 쓰면 쾌적하게 조져버릴 수 있습니다.
엘고프레이가 보스방에서 나간다고요? 축하합니다! 당신은 그 지역에서 오버스펙이니 다음 지역으로 갑시다.",25,2026-08-05 05:13:54+00:00
89,9mbc6ESMMvo,재미는 있는데 방치형으로 만든거 아니냐? 방어구랑 무기때문에 방치를 못하겠더라 ㅋㅋ 이제 다 끝나고나니깐 편하게 메이플하는중,2,2026-08-05 05:12:19+00:00
104,9mbc6ESMMvo,코인 복사 가즈아~,0,2026-08-05 05:12:16+00:00
107,9mbc6ESMMvo,귀찮아서 그냥 1 - 1에서 머물러 있는 사람 개추 ㅋㅋ,329,2026-08-05 05:05:55+00:00
68,9mbc6ESMMvo,조아쓰,0,2026-08-05 05:05:54+00:00
65,9mbc6ESMMvo,늘 감사합니다!,1,2026-08-05 05:05:45+00:00
8439,f92dfu0biJI,264렙인데 해변 암석 3에서 쭉~ 사냥하나요? 아르크스 265 찍어야 넘어갈수있다는데...?,0,2026-08-05 04:25:29+00:00
2153,bvjkNF-9wGA,이제 레테까지 5황 아닌가여 ㄷㄷ,0,2026-08-05 01:20:54+00:00
140,j__MUJTquJw,대맑음 메앰도 올려주시면 감사하겠습니다..!,0,2026-08-05 01:15:03+00:00
200,j__MUJTquJw,3-9때 전사가 영상처럼안죽는데 어떻게하나요?,0,2026-08-04 22:32:10+00:00
285,f3DLA1EU8vw,"카오스 1-1이 2분4초 나오고 1-2가 3분35초나와서 멘탈큐어로 효율계산해보니까 1-2가 더 경험치 효율이 좋다고 나오는
빠르게 클리어하는 쪽이 괜찮을까요 효율쪽이 괜찮을까요?",0,2026-08-04 17:26:07+00:00
1361,rEMZwLbgmcw,제로는어떻게되나요...?ㅠㅠ,1,2026-08-04 16:05:08+00:00
145,j__MUJTquJw,3-9 마지막에 다 죽어서 아 안 되는구나... 하고 있었는데 기적 같이 전사가 부활해서 마지막 보스 잡고 3-10까지 클리어했습니다. 진짜 방치형이지만 참여형인 레전드 게임 근데 재밌었다.,0,2026-08-04 15:59:42+00:00
907,FMUmSNtWlEU,방금 시작했는데 슈피겔만이 없어졌는데 이런 경우에는 어떡해야하나요?,3,2026-08-04 15:48:09+00:00
191,j__MUJTquJw,3-9 공략 딴사람꺼 보고 바로 깼다,0,2026-08-04 15:32:03+00:00
379,f3DLA1EU8vw,아직 40도 못찍었는데 ㅋㅋ,0,2026-08-04 13:41:56+00:00
172,j__MUJTquJw,"6:01 길뚫 세팅 
10:20 반복 사냥 세티ㅇ",0,2026-08-04 10:55:45+00:00
156,j__MUJTquJw,맑음형님 메m공략만들어주세여ㅠ,0,2026-08-04 08:45:45+00:00
3316,Q-b20FJZ0jQ,던파유저인데 지근 찍먹할려하는데 지금시작해도 괜찮나용 못하는건지 궁금하네용,0,2026-08-04 08:35:12+00:00
219,j__MUJTquJw,이미 3-10까지 꺠놓고 그냥 보러왔으면 개추,0,2026-08-04 08:01:15+00:00
136,j__MUJTquJw,다들 엄청 진심이시구나.. 극단적 방치플로 이제 카오스 2-1인데...,0,2026-08-04 06:44:44+00:00
403,f3DLA1EU8vw,스위칭 귀찮아 뒤지것네,0,2026-08-04 06:37:58+00:00
233,j__MUJTquJw,"3-9는 빌드 따라하면 절대 안되네요 궁수 60퍼에서 안누워지고 전사 43퍼쯤에서 누우면 같이 누워버리고 템차이인지 75퍼에서 자연부활하는동안 뒷라인이 안버텨집니다
30분넘게 해보고있는데 3-9공략 7번~12번 저부분이 저대로 절대 안됩니다 빌드가 맑음님 템 상태로만 되는건지 해머 회복 운빨에 따라 다른건지 30퍼에서 한번 누우면 절대로 60퍼까지 안가고 3번째 부활이 50퍼대에서 나옵니다",0,2026-08-04 05:26:47+00:00
209,j__MUJTquJw,메이플 렌m 공략 언제나오죠,0,2026-08-04 04:33:19+00:00
272,f3DLA1EU8vw,항상 잘 보고 있습니다!! 4:35 요기 bgm 무엇인지 알수있나요??,0,2026-08-04 04:12:53+00:00
369,f3DLA1EU8vw,9:57,0,2026-08-04 02:25:12+00:00
149,j__MUJTquJw,"환산울티마 들어가서 보면 궁수,법사 잠재 쿨감2초가 효율1등이라고 나와있는데 공격력%가 더 좋은 옵션인가요?",0,2026-08-04 02:19:37+00:00
130,j__MUJTquJw,맑음님 진짜 체계적으로 공략 잘 올리시네요,0,2026-08-04 01:31:17+00:00
5015,5C5DU2FiHZk,썬콜이 완전 극딜캐릭은 아니긴한데 그래도 극딜비중이 높으니깐。。썬브랑 프로즌 오브 이번 신규스킬이랑 평딜도 은근 잘넣어야지 어느정도 쎔 ㅋㅋ,0,2026-08-04 01:23:54+00:00
1363,rEMZwLbgmcw,템셋팅할려면 메소가 많이 들거같은데 최소 얼마나 드는지 알려줄수있나요?,1,2026-08-04 00:01:12+00:00
193,j__MUJTquJw,20:30 10:24,0,2026-08-03 23:25:13+00:00
1367,rEMZwLbgmcw,저는 일반캐릭으로 유니온작 하는중입니다 마스터 유니온되가요!,1,2026-08-03 22:23:42+00:00
260,j__MUJTquJw,카오스코인 모으는용도 이제 방치형됨 ㅋㅋ,0,2026-08-03 20:37:11+00:00
159,j__MUJTquJw,"3-10까지 뚫었는데 어디다가 방치하는게 코인 제일 잘캘라나.. 아직도 고민되긴함... 풀템 방치냐 무기 방치냐... 근데 무기만 장착하고 3-4 ,3-7에서 하는게 뭔가 더 잘 먹는 느낌이 들기도 하고... 잘 모르겠네...",0,2026-08-03 17:06:11+00:00
231,j__MUJTquJw,"조디악이 2웨이브에 안써지는데 어쩌나요;;
드래곤 버스트를 근접몹한테 써버리니까 뒷몹이 안잡혀서 조디악이 1웨이브에 나가네요",0,2026-08-03 17:02:32+00:00
5016,5C5DU2FiHZk,닼나추천에서 웃고가면 되나요,0,2026-08-03 15:32:12+00:00
173,j__MUJTquJw,"맑음님 그..3-3하는데 시작 순서 
전사 디바 오라 베인
 궁수 드버 볼텍 차지 
법사 프레이 체인 힐 

맞나요? 1웨이브에 자꾸 궁수,전사 극딜기가 동시에 나가는데😢",1,2026-08-03 15:28:17+00:00
181,j__MUJTquJw,방금 올티마 전스테이지 클했습니다. 에테풀이라 진짜 손놓게 되었어요. 해방,0,2026-08-03 15:26:48+00:00
255,j__MUJTquJw,3-5 왜 1웨이브 쫄하나가 안죽죠,0,2026-08-03 14:03:08+00:00
358,f3DLA1EU8vw,7렙은 왜 합성으로 만들면 안됨?,2,2026-08-03 13:52:37+00:00
286,f3DLA1EU8vw,이거 1카오스코인은 카오스스테이지 몇부터드랍되나요?? 출근할때 켜놓고 1-3 퇴근하고와서 보니 코인하나도없어요ㅠ,0,2026-08-03 13:07:10+00:00
1370,rEMZwLbgmcw,기존누나 그립읍니다,1,2026-08-03 13:04:04+00:00
261,j__MUJTquJw,9렙 장비있나요?,0,2026-08-03 12:50:02+00:00
176,j__MUJTquJw,3-8까진 공략대로 하고 3-9는 방어력이랑 쿨감 섞어서 하니까 깨지네요 47 47 46이라 48까지 기다리기 싫어서 바꿔서 하니까 깨지네요,0,2026-08-03 11:42:21+00:00
175,j__MUJTquJw,울티마 논문 지리네 ㄷㄷ,1,2026-08-03 11:04:47+00:00
186,j__MUJTquJw,"48/48/48 8티 1~2추 
3-9에서 극딜 꼬여서 보스랑 싸울때 폭시로만 싸웠는데 어떻게 깨지네여 감사",0,2026-08-03 11:01:46+00:00
223,j__MUJTquJw,코인 캐는 팁좀 주실분 ..😊,0,2026-08-03 10:27:14+00:00
1747,WD11kJwi7qk,혹시 실수로 하이퍼 보상 받은 계정 챌섭에서 안해서 삭제 하고 챌섭에서 시작하는데 아케인 심볼이나 문제가 많은데 어케 해야하나요 ㅜㅜ 제 명의ㅜ다른 아이디 가도 하이퍼 보상 안주지 않나요?? 어짜피 260은 이미 넘긴상태라 어센틱에서 사냥 한다고 해도 보스 잡을려면 아케인포스가 필요해서 ㅜㅜ 메린이인데 어케해야할까요..?,1,2026-08-03 09:54:59+00:00
131,j__MUJTquJw,멋지구만 ^^  그리고  진행이 복잡한데 다필요없고 렙업이 답이군요,1,2026-08-03 09:50:29+00:00
1372,rEMZwLbgmcw,지금이라도 제네시스 패스 사면 해방 할만한가요?,1,2026-08-03 08:31:37+00:00
178,j__MUJTquJw,3-4는 그럼 보스 안잡고 계속 죽는 빌드인건가요 ?,0,2026-08-03 08:15:44+00:00
128,j__MUJTquJw,"우선 지금까지 테스트한 내용입니다 (최종 확정)
 
-------------------------------------------
3-1 풀템 뺑뺑이 : 평균 코인 105개 (레벨 53)
 
3-4 무기만 장착 : 평균 코인 78개 (레벨 50)
3-4 무기만 장착 : 평균 코인 72개 (레벨 52)
 
3-9 풀템 뺑뺑이 : 평균 코인 65개 (레벨 50)
3-9 무기만 장착 : 평균 코인 64개 (레벨 52)
3-8 무기만 장착 : 평균 코인 64개 (레벨 52)
 
1-1 풀템 뺑뺑이 : 평균 코인 33개 (클탐 1:19)
------------------------------------------
 
요약 :
8단계 자연 파밍이 아직 필요함 = 템 빼고 3-4
템 파밍 끝나서 필요 없음 = 템 전부 장착하고 3-1
+ 가능하면 공,마 2줄 세팅하기 (귀찮으면 렙업으로 공마 자연 획득하기)
 
3-1을 할 경우 스킬 세팅은
궁수만 드래곤 버스트 -> 엘리멘탈 고스트로 변경하시면 됩니다
 
이따 영상 올라갈건데
어떤 원리로 코인이 증가되는지 한번 봐두시면 좋을 듯싶습니다",25,2026-08-03 08:13:06+00:00
344,f3DLA1EU8vw,14:50 브금 아시는분?,0,2026-08-03 07:51:46+00:00
194,j__MUJTquJw,데몬->디바 스왑이랑 바디->인빈 스왑 힐->헤도 스왑 이거만해도 3-9까지는 왔음,0,2026-08-03 07:13:15+00:00
216,j__MUJTquJw,카오스 코인 캐는거 방치는 어디서 하고계신가요 다들???,0,2026-08-03 06:40:01+00:00
168,j__MUJTquJw,사냥시 무기 제외 방어구를 전부 빼주는 이유가 있나요?,0,2026-08-03 06:17:07+00:00
129,j__MUJTquJw,뭔가 깨질 듯 안깨져서 스트레스 받고 있었는데 스트레스 받지말고 편하게 하라는 거 보고 바로 구독 눌렀습니다!! 감사합니다 덕분에 끝까지 깰 것 같아요,1,2026-08-03 05:26:26+00:00
217,j__MUJTquJw,2:57,0,2026-08-03 04:59:53+00:00
221,j__MUJTquJw,카오스코인은 어디가 제일 효율 좋아요?,0,2026-08-03 04:13:49+00:00
324,f3DLA1EU8vw,"스킬 장착 순서를 강조하시는데 
이유가 있나요? 순전한 궁금함잊니다",0,2026-08-03 04:08:24+00:00
195,j__MUJTquJw,경험치작은 어디가 젤빨라요? 장비말고,0,2026-08-03 03:04:08+00:00
