videoId,text,likeCount,published,text_raw,text_clean,tokens,is_question,question_category,question_confidence,llm_error,classification_source
Kf3X8XakvHk,화면 키우는거 나와야함 ㅋㅋ,0,2026-07-24 15:34:43+00:00,화면 키우는거 나와야함 ㅋㅋ,화면 키우는거 나와야함 ㅋㅋ,"['화면', '키우', '거', '나오']",False,해당없음,1.0,,gemini
Kf3X8XakvHk,ㅈ같은 스펙터 생각도 안 나면 개추 ㅋㅋ,0,2026-07-24 15:26:18+00:00,ㅈ같은 스펙터 생각도 안 나면 개추 ㅋㅋ,ㅈ같은 스펙터 생각도 안 나면 개추 ㅋㅋ,"['같', '스펙터', '생각', '나', '개', '추']",False,해당없음,1.0,,gemini
Kf3X8XakvHk,방어력 잘만 적용 됩니다 근대 효율은 안좋음 이영상보고 설마하고 방어구에 방어력2줄붙어있는거 hp로 바꾸니 들어오는 피격대미지 더 아프게 들어와요,0,2026-07-24 15:25:08+00:00,방어력 잘만 적용 됩니다 근대 효율은 안좋음 이영상보고 설마하고 방어구에 방어력2줄붙어있는거 hp로 바꾸니 들어오는 피격대미지 더 아프게 들어와요,방어력 잘만 적용 됩니다 근대 효율은 안좋음 이영상보고 설마하고 방어구에 방어력2줄붙어있는거 hp로 바꾸니 들어오는 피격대미지 더 아프게 들어와요,"['방어력', '적용', '되', '근대', '효율', '좋', '영상', '보', '하', '방', '어구', '방어력', '줄', '붙', '거', '바꾸', '들어오', '피격', '대미', '아프', '들어오']",,,,"429 RESOURCE_EXHAUSTED. {'error': {'code': 429, 'message': 'You exceeded your current quota, please check your plan and billing details. For more information on this error, head to: https://ai.google.dev/gemini-api/docs/rate-limits. To monitor your current usage, head to: https://ai.dev/rate-limit. \n* Quota exceeded for metric: generativelanguage.googleapis.com/generate_content_free_tier_requests, limit: 500, model: gemini-3.1-flash-lite\nPlease retry in 31.728497526s.', 'status': 'RESOURCE_EXHAUSTED', 'details': [{'@type': 'type.googleapis.com/google.rpc.Help', 'links': [{'description': 'Learn more about Gemini API quotas', 'url': 'https://ai.google.dev/gemini-api/docs/rate-limits'}]}, {'@type': 'type.googleapis.com/google.rpc.QuotaFailure', 'violations': [{'quotaMetric': 'generativelanguage.googleapis.com/generate_content_free_tier_requests', 'quotaId': 'GenerateRequestsPerDayPerProjectPerModel-FreeTier', 'quotaDimensions': {'location': 'global', 'model': 'gemini-3.1-flash-lite'}, 'quotaValue': '500'}]}, {'@type': 'type.googleapis.com/google.rpc.RetryInfo', 'retryDelay': '31s'}]}}",
Kf3X8XakvHk,나머진 다 잘하고있군 했는데 큐브 나오자마자 내가 이런 손해를 봤구나 생각하게됐어요 감사합니다 ㅠ 공격력 3~5 띄워보겠다고 큐브 메소로도 샀는데...ㅠ,0,2026-07-24 14:54:18+00:00,나머진 다 잘하고있군 했는데 큐브 나오자마자 내가 이런 손해를 봤구나 생각하게됐어요 감사합니다 ㅠ 공격력 3~5 띄워보겠다고 큐브 메소로도 샀는데...ㅠ,나머진 다 잘하고있군 했는데 큐브 나오자마자 내가 이런 손해를 봤구나 생각하게됐어요 감사합니다 ㅠ 공격력 3 5 띄워보겠다고 큐브 메소로도 샀는데 ㅠ,"['나머지', '하', '큐브', '나오', '손해', '보', '생각', '되', '감사', '공격력', '띄우', '큐브', '메소', '사']",,,,,
Kf3X8XakvHk,"나름 멍때리며 보는 재미가 있는거같아요
이래서 메키 하는건가? 😅",0,2026-07-24 14:52:07+00:00,"나름 멍때리며 보는 재미가 있는거같아요
이래서 메키 하는건가? 😅",나름 멍때리며 보는 재미가 있는거같아요 이래서 메키 하는건가?,"['나름', '멍', '때리', '보', '재미', '있', '거', '같', '이렇', '메키', '하', '거']",,,,,
1cljEsT6jck,초반에 장비 등급이나 추옵 올려봐도 효과 엄~청 미미합니다. 맞아서 깎이는 피 같고 공격해서 깎는 hp도 같음.,0,2026-07-24 14:47:13+00:00,초반에 장비 등급이나 추옵 올려봐도 효과 엄~청 미미합니다. 맞아서 깎이는 피 같고 공격해서 깎는 hp도 같음.,초반에 장비 등급이나 추옵 올려봐도 효과 엄 청 미미합니다 맞아서 깎이는 피 같고 공격해서 깎는 hp도 같음,"['초반', '장비', '등급', '추', '올리', '효과', '청', '맞', '깎이', '피', '같', '공격', '깎', '같']",,,,,
Kf3X8XakvHk,이거 1-2에서 막히더만 골때리네요,0,2026-07-24 14:35:34+00:00,이거 1-2에서 막히더만 골때리네요,이거 1 2에서 막히더만 골때리네요,"['막히더', '골', '때리']",,,,,
Kf3X8XakvHk,방어력 빼고 싶어도 공이 뒤지게 안뜸 ㅋㅋ,1,2026-07-24 14:35:00+00:00,방어력 빼고 싶어도 공이 뒤지게 안뜸 ㅋㅋ,방어력 빼고 싶어도 공이 뒤지게 안뜸 ㅋㅋ,"['방어력', '빼', '공', '뒤지', '뜨']",,,,,
Kf3X8XakvHk,"방어력이 의미가 없다?
이거 완전 메키",0,2026-07-24 14:32:32+00:00,"방어력이 의미가 없다?
이거 완전 메키",방어력이 의미가 없다? 이거 완전 메키,"['방어력', '의미', '없', '메키']",,,,,
Kf3X8XakvHk,"3렙 18개 합성, 전사 1, 궁수2, 법사 15개, 4렙 합성하니깐 법사뜸. 이게 맞나",0,2026-07-24 14:14:41+00:00,"3렙 18개 합성, 전사 1, 궁수2, 법사 15개, 4렙 합성하니깐 법사뜸. 이게 맞나",3렙 18개 합성 전사 1 궁수2 법사 15개 4렙 합성하니깐 법사뜸 이게 맞나,"['3렙', '개', '합성', '전사', '궁수', '법사', '개', '4렙', '합성', '법사', '뜨', '맞']",,,,,
Kf3X8XakvHk,이런거 한번씩 컨텐츠로 내줘도 재밌을거 같은데 30분 사냥하고 나면 이거만 보면서 딴짓하는중,0,2026-07-24 14:08:14+00:00,이런거 한번씩 컨텐츠로 내줘도 재밌을거 같은데 30분 사냥하고 나면 이거만 보면서 딴짓하는중,이런거 한번씩 컨텐츠로 내줘도 재밌을거 같은데 30분 사냥하고 나면 이거만 보면서 딴짓하는중,"['거', '번', '컨텐츠', '내주', '재밌', '거', '같', '분', '사냥', '보', '짓', '하', '중']",,,,,
Kf3X8XakvHk,에스페시아 늦게쓰는게 이득 맞나요? 에스페시아자체만 보면 그건 맞는데 미리 써서 높은곳에서 겸치 메소 장비 파밍하는게 이득같기도한데..,0,2026-07-24 13:54:54+00:00,에스페시아 늦게쓰는게 이득 맞나요? 에스페시아자체만 보면 그건 맞는데 미리 써서 높은곳에서 겸치 메소 장비 파밍하는게 이득같기도한데..,에스페시아 늦게쓰는게 이득 맞나요? 에스페시아자체만 보면 그건 맞는데 미리 써서 높은곳에서 겸치 메소 장비 파밍하는게 이득같기도한데,"['에스페시아', '늦', '쓰', '것', '이득', '맞', '에스페시아', '자체', '보', '맞', '쓰', '높', '곳', '겸', '메소', '장비', '파밍', '것', '이득', '같']",,,,,
Kf3X8XakvHk,2-2 깨고 2-3 도전 중이면 개추 ㅋㅋ,0,2026-07-24 13:52:45+00:00,2-2 깨고 2-3 도전 중이면 개추 ㅋㅋ,2 2 깨고 2 3 도전 중이면 개추 ㅋㅋ,"['깨', '도전', '중', '개', '추']",,,,,
Kf3X8XakvHk,법사템만 뜨는 주작,0,2026-07-24 13:51:17+00:00,법사템만 뜨는 주작,법사템만 뜨는 주작,"['법사템', '뜨', '주작']",,,,,
Kf3X8XakvHk,올티마스쿼드 모바일로 아예내주면 개열심히할거같은데ㅋㅋㅋ 메이플 방치형 하나새로 ㄱㄱ,0,2026-07-24 13:48:32+00:00,올티마스쿼드 모바일로 아예내주면 개열심히할거같은데ㅋㅋㅋ 메이플 방치형 하나새로 ㄱㄱ,올티마스쿼드 모바일로 아예내주면 개열심히할거같은데ㅋㅋ 메이플 방치형 하나새로 ㄱㄱ,"['올티마스쿼드', '모바일', '내주', '개', '하', '거', '같', '메이플', '방치']",,,,,
Kf3X8XakvHk,컴터 끄고 나중에 접속하면 템은 없이 골드만 파밍했던데 이게 맞나요? 컴터 끄면 원래 템파밍은 안하나여?,0,2026-07-24 13:48:03+00:00,컴터 끄고 나중에 접속하면 템은 없이 골드만 파밍했던데 이게 맞나요? 컴터 끄면 원래 템파밍은 안하나여?,컴터 끄고 나중에 접속하면 템은 없이 골드만 파밍했던데 이게 맞나요? 컴터 끄면 원래 템파밍은 안하나여?,"['컴', '터', '끄', '나중', '접속', '템', '골드만', '파밍', '하', '맞', '컴', '터', '끄', '템파밍', '하']",,,,,
Kf3X8XakvHk,이걸 재밌다고 하는 애들은 메키 해보셈 2억배는 재밌음 ㅋㅋㅋ,0,2026-07-24 13:36:04+00:00,이걸 재밌다고 하는 애들은 메키 해보셈 2억배는 재밌음 ㅋㅋㅋ,이걸 재밌다고 하는 애들은 메키 해보셈 2억배는 재밌음 ㅋㅋ,"['재밌', '하', '애', '메키', '배', '재밌']",,,,,
Kf3X8XakvHk,템도템인대 레벨업이제일중요한거같아유,0,2026-07-24 13:22:54+00:00,템도템인대 레벨업이제일중요한거같아유,템도템인대 레벨업이제일중요한거같아유,"['템도템', '인대', '레벨', '업', '중요', '거', '같']",,,,,
Kf3X8XakvHk,"슬롯2개인데   궁수 스킬  차지드 + 폭시  넣으면 별론가요?
폭시는 각 스테이지 10단계에서만 넣나요
아직 궁수렙이 15라서  볼텍스를 못넣어서요",0,2026-07-24 13:19:10+00:00,"슬롯2개인데   궁수 스킬  차지드 + 폭시  넣으면 별론가요?
폭시는 각 스테이지 10단계에서만 넣나요
아직 궁수렙이 15라서  볼텍스를 못넣어서요",슬롯2개인데 궁수 스킬 차지드 폭시 넣으면 별론가요? 폭시는 각 스테이지 10단계에서만 넣나요 아직 궁수렙이 15라서 볼텍스를 못넣어서요,"['슬롯', '개', '궁수', '스킬', '차지드', '폭시', '넣', '폭시', '스테이지', '단계', '넣', '궁수렙', '볼', '텍스', '넣']",,,,,
Kf3X8XakvHk,"방어력 5 10 추가해도 피격 데미지 변화 없는 것처럼 공격력 2 4 올려도 평타딜에 아무런 변화 없는 구간도 있음
관상용 어항으로서  훌륭하냐 하면 그럭저럭 동의하지만, 미니 게임으로서 완성도가 있냐고 물으면 절대 아닌 것 같아요....",0,2026-07-24 12:56:37+00:00,"방어력 5 10 추가해도 피격 데미지 변화 없는 것처럼 공격력 2 4 올려도 평타딜에 아무런 변화 없는 구간도 있음
관상용 어항으로서  훌륭하냐 하면 그럭저럭 동의하지만, 미니 게임으로서 완성도가 있냐고 물으면 절대 아닌 것 같아요....",방어력 5 10 추가해도 피격 데미지 변화 없는 것처럼 공격력 2 4 올려도 평타딜에 아무런 변화 없는 구간도 있음 관상용 어항으로서 훌륭하냐 하면 그럭저럭 동의하지만 미니 게임으로서 완성도가 있냐고 물으면 절대 아닌 것 같아요,"['방어력', '추가', '피격', '데미지', '변화', '없', '것', '공격', '올리', '평', '타', '딜', '변화', '없', '구간', '있', '관상', '어항', '하', '동의', '미니', '게임', '완성도', '있', '묻', '것', '같']",,,,,
Kf3X8XakvHk,하 4단계 법사 4추 무기  떳네  하;;;,0,2026-07-24 12:55:50+00:00,하 4단계 법사 4추 무기  떳네  하;;;,하 4단계 법사 4추 무기 떳네 하,"['하', '단계', '법사', '추', '무기', '뜨']",,,,,
Kf3X8XakvHk,3단계도 법사 4단계도 법사 짜증나네,0,2026-07-24 12:44:28+00:00,3단계도 법사 4단계도 법사 짜증나네,3단계도 법사 4단계도 법사 짜증나네,"['단계', '도', '법사', '단계', '도', '법사', '짜증', '나']",,,,,
Kf3X8XakvHk,광고 볼태니 2배속도 만들어줘~,0,2026-07-24 12:33:16+00:00,광고 볼태니 2배속도 만들어줘~,광고 볼태니 2배속도 만들어줘,"['광고', '볼', '태', '배속', '만들']",,,,,
Kf3X8XakvHk,18 16 찍고 2-1 돌리는중,0,2026-07-24 12:28:50+00:00,18 16 찍고 2-1 돌리는중,18 16 찍고 2 1 돌리는중,"['찍', '돌리', '중']",,,,,
Kf3X8XakvHk,혹시 궁수 방어구에는 크확한줄씩 뽑아서 사용중인데 공격력이 더 좋을까요??올3성입니다,1,2026-07-24 12:28:29+00:00,혹시 궁수 방어구에는 크확한줄씩 뽑아서 사용중인데 공격력이 더 좋을까요??올3성입니다,혹시 궁수 방어구에는 크확한줄씩 뽑아서 사용중인데 공격력이 더 좋을까요??올3성입니다,"['궁수', '방', '어구', '크', '줄', '뽑', '사용', '중', '공격력', '좋', '성']",,,,,
Kf3X8XakvHk,내 큐브 돌려줘~!~! ㅠㅠㅠㅠㅠ,0,2026-07-24 12:13:14+00:00,내 큐브 돌려줘~!~! ㅠㅠㅠㅠㅠ,내 큐브 돌려줘 ㅠㅠ,"['큐브', '돌리']",,,,,
Kf3X8XakvHk,"사냥할 때는 가끔 확인 하는데 사냥 안할 때는 이것만 주구장창  보고 있고 합성도 하고 분해도 하고 그럼 뭔가 키우는 맛이 있어서
""얘들아 할 수 있다 다음 단계 갈 수 있겠지?"" 하고 응원 하게 됨",0,2026-07-24 12:07:17+00:00,"사냥할 때는 가끔 확인 하는데 사냥 안할 때는 이것만 주구장창  보고 있고 합성도 하고 분해도 하고 그럼 뭔가 키우는 맛이 있어서
""얘들아 할 수 있다 다음 단계 갈 수 있겠지?"" 하고 응원 하게 됨",사냥할 때는 가끔 확인 하는데 사냥 안할 때는 이것만 주구장창 보고 있고 합성도 하고 분해도 하고 그럼 뭔가 키우는 맛이 있어서 얘들아 할 수 있다 다음 단계 갈 수 있겠지? 하고 응원 하게 됨,"['사냥', '때', '확인', '하', '사냥', '하', '때', '주', '구장', '창', '보', '합성', '하', '분해', '하', '그러', '키우', '맛', '있', '하', '수', '있', '다음', '단계', '가', '수', '있', '하', '응원', '되']",,,,,
Kf3X8XakvHk,신창섭의 주식 포모란 무엇인가 체험학습같음 ㅋㅋㅋ,3,2026-07-24 11:56:26+00:00,신창섭의 주식 포모란 무엇인가 체험학습같음 ㅋㅋㅋ,신창섭의 주식 포모란 무엇인가 체험학습같음 ㅋㅋ,"['신창섭', '주식', '포', '모', '체험', '학습', '같']",,,,,
6bLaTCHm-8A,내가 술 한잔 먹고 신경써야 되는 부분이냐 아이고 두야 다 같이 늙어가는데 게임 방향 좀 틉시다,0,2026-07-24 11:55:19+00:00,내가 술 한잔 먹고 신경써야 되는 부분이냐 아이고 두야 다 같이 늙어가는데 게임 방향 좀 틉시다,내가 술 한잔 먹고 신경써야 되는 부분이냐 아이고 두야 다 같이 늙어가는데 게임 방향 좀 틉시다,"['술', '한잔', '먹', '신경', '쓰', '되', '부분', '두야', '늙', '게임', '방향', '틀']",,,,,
Kf3X8XakvHk,메m 은 이번에 250작 없나요,0,2026-07-24 11:54:27+00:00,메m 은 이번에 250작 없나요,메m 은 이번에 250작 없나요,"['메', '이번', '작', '없']",,,,,
Kf3X8XakvHk,오프라인 누적시간 무쓸모 1인 개추,0,2026-07-24 11:53:30+00:00,오프라인 누적시간 무쓸모 1인 개추,오프라인 누적시간 무쓸모 1인 개추,"['오프라인', '누적', '시간', '쓸모', '인', '개추']",,,,,
Kf3X8XakvHk,첫째. 1분30초 쯤 돌아가는곳에서 짱박혀라. 둘째. 분해하지마라. 무조건 합성해라. 셋째. 궁수 15렙 아니면 1-10 못민다.,0,2026-07-24 11:46:40+00:00,첫째. 1분30초 쯤 돌아가는곳에서 짱박혀라. 둘째. 분해하지마라. 무조건 합성해라. 셋째. 궁수 15렙 아니면 1-10 못민다.,첫째 1분30초 쯤 돌아가는곳에서 짱박혀라 둘째 분해하지마라 무조건 합성해라 셋째 궁수 15렙 아니면 1 10 못민다,"['분', '초', '쯤', '돌아가', '곳', '박히', '분해', '합성', '궁수', '15렙', '밀']",,,,,
Kf3X8XakvHk,이것도 확률조작같음 법사템만 준나게 나오잖아,0,2026-07-24 11:39:40+00:00,이것도 확률조작같음 법사템만 준나게 나오잖아,이것도 확률조작같음 법사템만 준나게 나오잖아,"['확률', '조작', '같', '법사템', '주', '나', '나오']",,,,,
Kf3X8XakvHk,DS로 나와도 할듯😂너무재밌자나❤,1,2026-07-24 11:37:37+00:00,DS로 나와도 할듯😂너무재밌자나❤,DS로 나와도 할듯 너무재밌자나,"['나오', '하', '듯', '재밌', '하']",,,,,
Kf3X8XakvHk,나의 작은 메키가 계속 메이플에 존재했음 좋겟어용,5,2026-07-24 11:35:44+00:00,나의 작은 메키가 계속 메이플에 존재했음 좋겟어용,나의 작은 메키가 계속 메이플에 존재했음 좋겟어용,"['작', '메키', '메이플', '존재', '좋']",,,,,
Kf3X8XakvHk,이미 2스테이지까지 밀어버린 1인..,0,2026-07-24 11:35:31+00:00,이미 2스테이지까지 밀어버린 1인..,이미 2스테이지까지 밀어버린 1인,"['스테이지', '밀', '인']",,,,,
Kf3X8XakvHk,이거 사우나에 놓고서 저거 보면서 장비합성하는 재미가 있음ㅋㅋㅋㅋㅋㅋㅋ,9,2026-07-24 11:32:37+00:00,이거 사우나에 놓고서 저거 보면서 장비합성하는 재미가 있음ㅋㅋㅋㅋㅋㅋㅋ,이거 사우나에 놓고서 저거 보면서 장비합성하는 재미가 있음ㅋㅋ,"['사우나', '놓', '보', '장비', '합성', '재미', '있']",,,,,
1-bqJRQ3XTs,배경에 깔리는 음악이 너무 좋아요!,0,2026-07-24 11:30:28+00:00,배경에 깔리는 음악이 너무 좋아요!,배경에 깔리는 음악이 너무 좋아요,"['배경', '깔리', '음악', '좋']",,,,,
Kf3X8XakvHk,방어구에선 공격력이 잘안뜨는거 같은데 기분탓인가,0,2026-07-24 11:29:40+00:00,방어구에선 공격력이 잘안뜨는거 같은데 기분탓인가,방어구에선 공격력이 잘안뜨는거 같은데 기분탓인가,"['방어', '구', '공격력', '뜨', '거', '같', '기분', '탓']",,,,,
Kf3X8XakvHk,메키가 왜 매출 1위 하는지 알겠는사람들은 개추,0,2026-07-24 11:29:38+00:00,메키가 왜 매출 1위 하는지 알겠는사람들은 개추,메키가 왜 매출 1위 하는지 알겠는사람들은 개추,"['메키', '매출', '위', '하', '알', '사람', '개추']",,,,,
Kf3X8XakvHk,모자 장갑 신발에서도 공격력 잠재가 나오는거였네 한 번도 안 떠서 무기만 나오는 옵션인줄;,1,2026-07-24 11:27:50+00:00,모자 장갑 신발에서도 공격력 잠재가 나오는거였네 한 번도 안 떠서 무기만 나오는 옵션인줄;,모자 장갑 신발에서도 공격력 잠재가 나오는거였네 한 번도 안 떠서 무기만 나오는 옵션인줄,"['모자', '장갑', '신발', '공격력', '잠재', '나오', '거', '번', '뜨', '무기', '나오', '옵션', '줄']",,,,,
Kf3X8XakvHk,전사 16 궁수 14인데 아직 1-9도못깸,2,2026-07-24 11:26:55+00:00,전사 16 궁수 14인데 아직 1-9도못깸,전사 16 궁수 14인데 아직 1 9도못깸,"['전사', '궁수', '깨']",,,,,
Kf3X8XakvHk,상시로 했으면 좋겠음 초기화하면서 귀찮은데 재미있어요 키우기하는느낌나고 다음스테이지 밀려고 잠재뽑기하고,0,2026-07-24 11:25:21+00:00,상시로 했으면 좋겠음 초기화하면서 귀찮은데 재미있어요 키우기하는느낌나고 다음스테이지 밀려고 잠재뽑기하고,상시로 했으면 좋겠음 초기화하면서 귀찮은데 재미있어요 키우기하는느낌나고 다음스테이지 밀려고 잠재뽑기하고,"['상시', '하', '좋', '초기', '귀찮', '재미있', '키우', '느낌', '나', '다음', '스테이지', '밀', '잠재', '뽑기']",,,,,
Kf3X8XakvHk,ㅈㄴ 재밌다 ㅋㅋㅋㅋ,0,2026-07-24 11:24:33+00:00,ㅈㄴ 재밌다 ㅋㅋㅋㅋ,ㅈㄴ 재밌다 ㅋㅋ,['재밌'],,,,,
Kf3X8XakvHk,이벤트 잘 몰리서 그런데 이건 그냥 솔 에르다링 조각 얻으려고 하는건가요? 겸치도안주지않나,0,2026-07-24 11:22:25+00:00,이벤트 잘 몰리서 그런데 이건 그냥 솔 에르다링 조각 얻으려고 하는건가요? 겸치도안주지않나,이벤트 잘 몰리서 그런데 이건 그냥 솔 에르다링 조각 얻으려고 하는건가요? 겸치도안주지않나,"['이벤트', '몰리', '솔', '에르다링', '조각', '얻', '거', '겸', '주']",,,,,
Kf3X8XakvHk,효율이고 나발이고 걍 있지도 않은 법사템만 떠서 장비 맞추지도 못하고 경치는 개같이 안오르고 쉬바,0,2026-07-24 11:20:51+00:00,효율이고 나발이고 걍 있지도 않은 법사템만 떠서 장비 맞추지도 못하고 경치는 개같이 안오르고 쉬바,효율이고 나발이고 걍 있지도 않은 법사템만 떠서 장비 맞추지도 못하고 경치는 개같이 안오르고 쉬바,"['효율', '나발', '있', '법사템', '뜨', '장', '비', '맞추', '경치', '개', '오르', '쉬바']",,,,,
Kf3X8XakvHk,1-7이 어느정도까지효율이 있는지 몰곘네용,0,2026-07-24 11:19:49+00:00,1-7이 어느정도까지효율이 있는지 몰곘네용,1 7이 어느정도까지효율이 있는지 몰곘네용,"['정도', '효율', '있', '몰곘네']",,,,,
Kf3X8XakvHk,"신창섭의 디지털 어항....
중독성 미쳤어요오",33,2026-07-24 11:12:28+00:00,"신창섭의 디지털 어항....
중독성 미쳤어요오",신창섭의 디지털 어항 중독성 미쳤어요오,"['신창섭', '디지털', '어항', '중독', '미치']",,,,,
Kf3X8XakvHk,마법사템만 나와서 ㅈㄴ빡치는,0,2026-07-24 11:04:42+00:00,마법사템만 나와서 ㅈㄴ빡치는,마법사템만 나와서 ㅈㄴ빡치는,"['마법사템', '나오', '치']",,,,,
Kf3X8XakvHk,김창섭은 ㅈ같은 아일랜드 삭제하고 울티마 스쿼드를 편입하아,0,2026-07-24 11:02:47+00:00,김창섭은 ㅈ같은 아일랜드 삭제하고 울티마 스쿼드를 편입하아,김창섭은 ㅈ같은 아일랜드 삭제하고 울티마 스쿼드를 편입하아,"['김', '창섭', '같', '아일랜드', '삭제', '울티마', '스쿼드', '편입']",,,,,
Kf3X8XakvHk,진심 체력 밸류가 사기던데,0,2026-07-24 10:58:58+00:00,진심 체력 밸류가 사기던데,진심 체력 밸류가 사기던데,"['진심', '체력', '밸류', '사기']",,,,,
1-bqJRQ3XTs,"저정도 패치는 QA를 하면 다 걸러질 거 같은데
넥슨정도 되는 회사에 QA팀이 없나?",0,2026-07-24 10:53:53+00:00,"저정도 패치는 QA를 하면 다 걸러질 거 같은데
넥슨정도 되는 회사에 QA팀이 없나?",저정도 패치는 QA를 하면 다 걸러질 거 같은데 넥슨정도 되는 회사에 QA팀이 없나?,"['정도', '패치', '하', '거르', '거', '같', '넥슨', '정도', '되', '회사', '팀', '없']",,,,,
Kf3X8XakvHk,전사 17 궁수 16인데 그냥 둘다 공격력이 좋다는거죠? 4단계장비 방어력20짜리로 다만들어놨는데 다시 돌려야겠넹,0,2026-07-24 10:49:32+00:00,전사 17 궁수 16인데 그냥 둘다 공격력이 좋다는거죠? 4단계장비 방어력20짜리로 다만들어놨는데 다시 돌려야겠넹,전사 17 궁수 16인데 그냥 둘다 공격력이 좋다는거죠? 4단계장비 방어력20짜리로 다만들어놨는데 다시 돌려야겠넹,"['전사', '궁수', '공격력', '좋', '거', '단계', '장비', '방어력', '만들', '돌리']",,,,,
Kf3X8XakvHk,"1-4에서 돌리고 있는데 1-5가 효율이 더 좋은가보네요
그리고 방어력 구려서 채력이나 5퍼확률로 무적 둘둘 했는데 돌려야하나 흠...",0,2026-07-24 10:48:25+00:00,"1-4에서 돌리고 있는데 1-5가 효율이 더 좋은가보네요
그리고 방어력 구려서 채력이나 5퍼확률로 무적 둘둘 했는데 돌려야하나 흠...",1 4에서 돌리고 있는데 1 5가 효율이 더 좋은가보네요 그리고 방어력 구려서 채력이나 5퍼확률로 무적 둘둘 했는데 돌려야하나 흠,"['돌리', '효율', '좋', '방어력', '구리', '채', '퍼', '확률', '무적', '하', '돌리']",,,,,
qUf4t6p70_A,혹시 사소한 변경점부터 나오는 BGM 뭔지 알 수 있을까요?,0,2026-07-24 10:47:18+00:00,혹시 사소한 변경점부터 나오는 BGM 뭔지 알 수 있을까요?,혹시 사소한 변경점부터 나오는 BGM 뭔지 알 수 있을까요?,"['변경', '점', '나오', '알', '수', '있']",,,,,
Kf3X8XakvHk,처음 나오는 브금 뭐에요?,0,2026-07-24 10:43:56+00:00,처음 나오는 브금 뭐에요?,처음 나오는 브금 뭐에요?,"['처음', '나오', '브금']",,,,,
Kf3X8XakvHk,장비 자동분해같은거 있으면좋겠다 장비가 너무 빨리차,0,2026-07-24 10:40:42+00:00,장비 자동분해같은거 있으면좋겠다 장비가 너무 빨리차,장비 자동분해같은거 있으면좋겠다 장비가 너무 빨리차,"['장비', '자동', '분해', '같', '거', '있', '좋', '장비', '차']",,,,,
Kf3X8XakvHk,2-2에서 안뚫리는데 방어력때문이었나,0,2026-07-24 10:40:26+00:00,2-2에서 안뚫리는데 방어력때문이었나,2 2에서 안뚫리는데 방어력때문이었나,"['뚫리', '방어력', '때문']",,,,,
Kf3X8XakvHk,"메키 했지만 전액 환불 받은 입장으로써 나쁘진 않은듯?
사냥하면서 뭔가 심심하지도 않고",0,2026-07-24 10:36:21+00:00,"메키 했지만 전액 환불 받은 입장으로써 나쁘진 않은듯?
사냥하면서 뭔가 심심하지도 않고",메키 했지만 전액 환불 받은 입장으로써 나쁘진 않은듯? 사냥하면서 뭔가 심심하지도 않고,"['메키', '전액', '환불', '받', '입장', '나쁘', '듯', '사냥']",,,,,
Kf3X8XakvHk,아니 어쩐지 전사스킬 탱 스킬 끼우고 못깨던거 딜수킬로 깨지더라니!!!,0,2026-07-24 10:33:25+00:00,아니 어쩐지 전사스킬 탱 스킬 끼우고 못깨던거 딜수킬로 깨지더라니!!!,아니 어쩐지 전사스킬 탱 스킬 끼우고 못깨던거 딜수킬로 깨지더라니,"['전사', '스킬', '탱', '스킬', '끼우', '깨', '거', '딜', '수', '킬로', '깨지']",,,,,
Kf3X8XakvHk,이거 해보고 메키가 왜 떡상했는지 알거같긴함 ㅋㅋㅋㅋ,0,2026-07-24 10:32:20+00:00,이거 해보고 메키가 왜 떡상했는지 알거같긴함 ㅋㅋㅋㅋ,이거 해보고 메키가 왜 떡상했는지 알거같긴함 ㅋㅋ,"['하', '메키', '떡', '상하', '알', '거', '같']",,,,,
Kf3X8XakvHk,대 맑 음,0,2026-07-24 10:28:42+00:00,대 맑 음,대 맑 음,['맑'],,,,,
Kf3X8XakvHk,"유저들이 꼼수쳐서 편한건 바로바로 패치하고
방어력 버그같이 유저가 불편한건 패치를 미루노 ㅋㅋ",0,2026-07-24 10:27:58+00:00,"유저들이 꼼수쳐서 편한건 바로바로 패치하고
방어력 버그같이 유저가 불편한건 패치를 미루노 ㅋㅋ",유저들이 꼼수쳐서 편한건 바로바로 패치하고 방어력 버그같이 유저가 불편한건 패치를 미루노 ㅋㅋ,"['유저', '꼼수', '치', '편하', '거', '패치', '방어력', '버그', '유저', '불편', '거', '패치', '미루']",,,,,
Kf3X8XakvHk,대충해도 어쨋든 다깨질거임...,0,2026-07-24 10:27:51+00:00,대충해도 어쨋든 다깨질거임...,대충해도 어쨋든 다깨질거임,"['하', '깨지', '거']",,,,,
Kf3X8XakvHk,전사는 스킬을 아이언바디를 써야하나요 오라블레이드를 써야하나요?,0,2026-07-24 10:27:23+00:00,전사는 스킬을 아이언바디를 써야하나요 오라블레이드를 써야하나요?,전사는 스킬을 아이언바디를 써야하나요 오라블레이드를 써야하나요?,"['전사', '스킬', '아이언', '바디', '쓰', '오라블레이드', '쓰']",,,,,
Kf3X8XakvHk,혹시 1-8은 별로임...?,0,2026-07-24 10:27:10+00:00,혹시 1-8은 별로임...?,혹시 1 8은 별로임 ?,[],,,,,
