videoId,text,likeCount,published,text_raw,text_clean,tokens,is_question,question_category,question_confidence,llm_error,classification_source
f3DLA1EU8vw,"카오스 1-1이 2분4초 나오고 1-2가 3분35초나와서 멘탈큐어로 효율계산해보니까 1-2가 더 경험치 효율이 좋다고 나오는
빠르게 클리어하는 쪽이 괜찮을까요 효율쪽이 괜찮을까요?",0,2026-08-04 17:26:07+00:00,"카오스 1-1이 2분4초 나오고 1-2가 3분35초나와서 멘탈큐어로 효율계산해보니까 1-2가 더 경험치 효율이 좋다고 나오는
빠르게 클리어하는 쪽이 괜찮을까요 효율쪽이 괜찮을까요?",카오스 1 1이 2분4초 나오고 1 2가 3분35초나와서 멘탈큐어로 효율계산해보니까 1 2가 더 경험치 효율이 좋다고 나오는 빠르게 클리어하는 쪽이 괜찮을까요 효율쪽이 괜찮을까요?,"['카오스', '분', '초', '나오', '가', '분', '초', '나오', '멘탈', '큐', '어', '효율', '계산', '경험', '효율', '좋', '나오', '빠르', '클리어', '쪽', '괜찮', '효율', '쪽', '괜찮']",True,사냥,0.95,,
rEMZwLbgmcw,제로는어떻게되나요...?ㅠㅠ,1,2026-08-04 16:05:08+00:00,제로는어떻게되나요...?ㅠㅠ,제로는어떻게되나요 ?ㅠㅠ,"['어떻', '되']",True,직업_캐릭터,1.0,,
FMUmSNtWlEU,방금 시작했는데 슈피겔만이 없어졌는데 이런 경우에는 어떡해야하나요?,3,2026-08-04 15:48:09+00:00,방금 시작했는데 슈피겔만이 없어졌는데 이런 경우에는 어떡해야하나요?,방금 시작했는데 슈피겔만이 없어졌는데 이런 경우에는 어떡해야하나요?,"['시작', '슈피겔만', '없', '경우', '어떡하']",True,육성_레벨링,1.0,,
j__MUJTquJw,"6:01 길뚫 세팅 
10:20 반복 사냥 세티ㅇ",0,2026-08-04 10:55:45+00:00,"6:01 길뚫 세팅 
10:20 반복 사냥 세티ㅇ",6 01 길뚫 세팅 10 20 반복 사냥 세티ㅇ,"['길', '뚫', '세팅', '반복', '사냥', '세', '티']",True,사냥,0.9,,
j__MUJTquJw,맑음형님 메m공략만들어주세여ㅠ,0,2026-08-04 08:45:45+00:00,맑음형님 메m공략만들어주세여ㅠ,맑음형님 메m공략만들어주세여ㅠ,"['맑음', '형', '메', '공략', '들']",True,기타,0.95,,
Q-b20FJZ0jQ,던파유저인데 지근 찍먹할려하는데 지금시작해도 괜찮나용 못하는건지 궁금하네용,0,2026-08-04 08:35:12+00:00,던파유저인데 지근 찍먹할려하는데 지금시작해도 괜찮나용 못하는건지 궁금하네용,던파유저인데 지근 찍먹할려하는데 지금시작해도 괜찮나용 못하는건지 궁금하네용,"['던', '파', '유저', '근', '먹', '시작', '괜찮', '용', '하', '거', '궁금하']",True,육성_레벨링,1.0,,
j__MUJTquJw,"3-9는 빌드 따라하면 절대 안되네요 궁수 60퍼에서 안누워지고 전사 43퍼쯤에서 누우면 같이 누워버리고 템차이인지 75퍼에서 자연부활하는동안 뒷라인이 안버텨집니다
30분넘게 해보고있는데 3-9공략 7번~12번 저부분이 저대로 절대 안됩니다 빌드가 맑음님 템 상태로만 되는건지 해머 회복 운빨에 따라 다른건지 30퍼에서 한번 누우면 절대로 60퍼까지 안가고 3번째 부활이 50퍼대에서 나옵니다",0,2026-08-04 05:26:47+00:00,"3-9는 빌드 따라하면 절대 안되네요 궁수 60퍼에서 안누워지고 전사 43퍼쯤에서 누우면 같이 누워버리고 템차이인지 75퍼에서 자연부활하는동안 뒷라인이 안버텨집니다
30분넘게 해보고있는데 3-9공략 7번~12번 저부분이 저대로 절대 안됩니다 빌드가 맑음님 템 상태로만 되는건지 해머 회복 운빨에 따라 다른건지 30퍼에서 한번 누우면 절대로 60퍼까지 안가고 3번째 부활이 50퍼대에서 나옵니다",3 9는 빌드 따라하면 절대 안되네요 궁수 60퍼에서 안누워지고 전사 43퍼쯤에서 누우면 같이 누워버리고 템차이인지 75퍼에서 자연부활하는동안 뒷라인이 안버텨집니다 30분넘게 해보고있는데 3 9공략 7번 12번 저부분이 저대로 절대 안됩니다 빌드가 맑음님 템 상태로만 되는건지 해머 회복 운빨에 따라 다른건지 30퍼에서 한번 누우면 절대로 60퍼까지 안가고 3번째 부활이 50퍼대에서 나옵니다,"['빌', '드', '따르', '하', '되', '궁수', '퍼', '눕', '전사', '퍼', '눕', '눕', '템차이', '퍼', '자연', '부활', '동안', '뒷', '라인', '버티', '분', '넘', '해보', '공략', '번', '번', '부분', '되', '빌', '드', '맑음', '템', '상태', '되', '거', '해머', '회복', '운빨', '따르', '다르', '거', '퍼', '번', '눕', '퍼', '가', '번', '부활', '퍼', '대', '나오']",True,보스,0.95,,
j__MUJTquJw,메이플 렌m 공략 언제나오죠,0,2026-08-04 04:33:19+00:00,메이플 렌m 공략 언제나오죠,메이플 렌m 공략 언제나오죠,"['메이플', '렌', '공략', '나오']",True,기타,1.0,,
f3DLA1EU8vw,항상 잘 보고 있습니다!! 4:35 요기 bgm 무엇인지 알수있나요??,0,2026-08-04 04:12:53+00:00,항상 잘 보고 있습니다!! 4:35 요기 bgm 무엇인지 알수있나요??,항상 잘 보고 있습니다 4 35 요기 bgm 무엇인지 알수있나요??,"['보', '알', '수', '있']",True,기타,1.0,,
j__MUJTquJw,"환산울티마 들어가서 보면 궁수,법사 잠재 쿨감2초가 효율1등이라고 나와있는데 공격력%가 더 좋은 옵션인가요?",0,2026-08-04 02:19:37+00:00,"환산울티마 들어가서 보면 궁수,법사 잠재 쿨감2초가 효율1등이라고 나와있는데 공격력%가 더 좋은 옵션인가요?",환산울티마 들어가서 보면 궁수 법사 잠재 쿨감2초가 효율1등이라고 나와있는데 공격력 가 더 좋은 옵션인가요?,"['환산울티마', '들어가', '보', '궁수', '법사', '잠재', '쿨', '초', '효율', '등', '나오', '공격력', '가', '좋', '옵션']",True,스펙업,1.0,,
rEMZwLbgmcw,템셋팅할려면 메소가 많이 들거같은데 최소 얼마나 드는지 알려줄수있나요?,1,2026-08-04 00:01:12+00:00,템셋팅할려면 메소가 많이 들거같은데 최소 얼마나 드는지 알려줄수있나요?,템셋팅할려면 메소가 많이 들거같은데 최소 얼마나 드는지 알려줄수있나요?,"['템', '셋팅', '메소', '들', '거', '같', '최소', '알리', '수', '있']",True,장비_아이템,0.95,,gemini
j__MUJTquJw,"3-10까지 뚫었는데 어디다가 방치하는게 코인 제일 잘캘라나.. 아직도 고민되긴함... 풀템 방치냐 무기 방치냐... 근데 무기만 장착하고 3-4 ,3-7에서 하는게 뭔가 더 잘 먹는 느낌이 들기도 하고... 잘 모르겠네...",0,2026-08-03 17:06:11+00:00,"3-10까지 뚫었는데 어디다가 방치하는게 코인 제일 잘캘라나.. 아직도 고민되긴함... 풀템 방치냐 무기 방치냐... 근데 무기만 장착하고 3-4 ,3-7에서 하는게 뭔가 더 잘 먹는 느낌이 들기도 하고... 잘 모르겠네...",3 10까지 뚫었는데 어디다가 방치하는게 코인 제일 잘캘라나 아직도 고민되긴함 풀템 방치냐 무기 방치냐 근데 무기만 장착하고 3 4 3 7에서 하는게 뭔가 더 잘 먹는 느낌이 들기도 하고 잘 모르겠네,"['뚫', '방치', '것', '코인', '캐', '고민', '풀템', '방치', '무기', '방치', '무기', '장착', '하', '것', '먹', '느낌', '들', '모르']",True,사냥,0.95,,
j__MUJTquJw,"조디악이 2웨이브에 안써지는데 어쩌나요;;
드래곤 버스트를 근접몹한테 써버리니까 뒷몹이 안잡혀서 조디악이 1웨이브에 나가네요",0,2026-08-03 17:02:32+00:00,"조디악이 2웨이브에 안써지는데 어쩌나요;;
드래곤 버스트를 근접몹한테 써버리니까 뒷몹이 안잡혀서 조디악이 1웨이브에 나가네요",조디악이 2웨이브에 안써지는데 어쩌나요 드래곤 버스트를 근접몹한테 써버리니까 뒷몹이 안잡혀서 조디악이 1웨이브에 나가네요,"['조디악', '웨이브', '쓰', '어쩌', '드래곤', '버스트', '근접', '몹', '쓰', '뒷', '몹', '잡히', '조디악', '웨이브', '나가']",True,시스템,0.95,,
5C5DU2FiHZk,닼나추천에서 웃고가면 되나요,0,2026-08-03 15:32:12+00:00,닼나추천에서 웃고가면 되나요,닼나추천에서 웃고가면 되나요,"['닼나', '추천', '웃', '가', '되']",True,직업_캐릭터,0.9,,
j__MUJTquJw,"맑음님 그..3-3하는데 시작 순서 
전사 디바 오라 베인
 궁수 드버 볼텍 차지 
법사 프레이 체인 힐 

맞나요? 1웨이브에 자꾸 궁수,전사 극딜기가 동시에 나가는데😢",1,2026-08-03 15:28:17+00:00,"맑음님 그..3-3하는데 시작 순서 
전사 디바 오라 베인
 궁수 드버 볼텍 차지 
법사 프레이 체인 힐 

맞나요? 1웨이브에 자꾸 궁수,전사 극딜기가 동시에 나가는데😢",맑음님 그 3 3하는데 시작 순서 전사 디바 오라 베인 궁수 드버 볼텍 차지 법사 프레이 체인 힐 맞나요? 1웨이브에 자꾸 궁수 전사 극딜기가 동시에 나가는데,"['맑음', '데', '시작', '순서', '전사', '디바', '오라', '베이', '궁수', '드버', '볼텍', '차지', '법사', '프레이', '체인', '힐', '맞', '웨이브', '궁수', '전사', '극딜기', '동시', '나가']",True,스킬_6차,0.95,,
j__MUJTquJw,3-5 왜 1웨이브 쫄하나가 안죽죠,0,2026-08-03 14:03:08+00:00,3-5 왜 1웨이브 쫄하나가 안죽죠,3 5 왜 1웨이브 쫄하나가 안죽죠,"['웨이브', '쫄하나', '죽']",True,보스,0.95,,
f3DLA1EU8vw,7렙은 왜 합성으로 만들면 안됨?,2,2026-08-03 13:52:37+00:00,7렙은 왜 합성으로 만들면 안됨?,7렙은 왜 합성으로 만들면 안됨?,"['7렙', '합성', '만들', '되']",True,장비_아이템,0.95,,
f3DLA1EU8vw,이거 1카오스코인은 카오스스테이지 몇부터드랍되나요?? 출근할때 켜놓고 1-3 퇴근하고와서 보니 코인하나도없어요ㅠ,0,2026-08-03 13:07:10+00:00,이거 1카오스코인은 카오스스테이지 몇부터드랍되나요?? 출근할때 켜놓고 1-3 퇴근하고와서 보니 코인하나도없어요ㅠ,이거 1카오스코인은 카오스스테이지 몇부터드랍되나요?? 출근할때 켜놓고 1 3 퇴근하고와서 보니 코인하나도없어요ㅠ,"['카오스', '코인', '카오스', '스테이지', '몇부터드랍', '되', '출근', '때', '켜', '퇴근', '오', '보', '코인', '없']",True,이벤트,1.0,,
j__MUJTquJw,9렙 장비있나요?,0,2026-08-03 12:50:02+00:00,9렙 장비있나요?,9렙 장비있나요?,"['9렙', '장비', '있']",True,장비_아이템,1.0,,
j__MUJTquJw,코인 캐는 팁좀 주실분 ..😊,0,2026-08-03 10:27:14+00:00,코인 캐는 팁좀 주실분 ..😊,코인 캐는 팁좀 주실분,"['코인', '캐', '팁', '주', '분']",True,이벤트,1.0,,
WD11kJwi7qk,혹시 실수로 하이퍼 보상 받은 계정 챌섭에서 안해서 삭제 하고 챌섭에서 시작하는데 아케인 심볼이나 문제가 많은데 어케 해야하나요 ㅜㅜ 제 명의ㅜ다른 아이디 가도 하이퍼 보상 안주지 않나요?? 어짜피 260은 이미 넘긴상태라 어센틱에서 사냥 한다고 해도 보스 잡을려면 아케인포스가 필요해서 ㅜㅜ 메린이인데 어케해야할까요..?,1,2026-08-03 09:54:59+00:00,혹시 실수로 하이퍼 보상 받은 계정 챌섭에서 안해서 삭제 하고 챌섭에서 시작하는데 아케인 심볼이나 문제가 많은데 어케 해야하나요 ㅜㅜ 제 명의ㅜ다른 아이디 가도 하이퍼 보상 안주지 않나요?? 어짜피 260은 이미 넘긴상태라 어센틱에서 사냥 한다고 해도 보스 잡을려면 아케인포스가 필요해서 ㅜㅜ 메린이인데 어케해야할까요..?,혹시 실수로 하이퍼 보상 받은 계정 챌섭에서 안해서 삭제 하고 챌섭에서 시작하는데 아케인 심볼이나 문제가 많은데 어케 해야하나요 ㅜㅜ 제 명의ㅜ다른 아이디 가도 하이퍼 보상 안주지 않나요?? 어짜피 260은 이미 넘긴상태라 어센틱에서 사냥 한다고 해도 보스 잡을려면 아케인포스가 필요해서 ㅜㅜ 메린이인데 어케해야할까요 ?,"['실수', '하이퍼', '보상', '받', '계정', '챌섭', '하', '삭제', '하', '챌섭', '시작', '아케인', '심볼', '문제', '많', '하', '명의', '아이디', '하이퍼', '보상', '주', '넘기', '상태', '어센틱', '사냥', '하', '하', '보스', '잡', '아케인포스', '필요', '메리', '하']",True,육성_레벨링,1.0,,gemini
rEMZwLbgmcw,지금이라도 제네시스 패스 사면 해방 할만한가요?,1,2026-08-03 08:31:37+00:00,지금이라도 제네시스 패스 사면 해방 할만한가요?,지금이라도 제네시스 패스 사면 해방 할만한가요?,"['지금', '제네시스', '패스', '사', '해방', '만']",True,보스,0.95,,
j__MUJTquJw,3-4는 그럼 보스 안잡고 계속 죽는 빌드인건가요 ?,0,2026-08-03 08:15:44+00:00,3-4는 그럼 보스 안잡고 계속 죽는 빌드인건가요 ?,3 4는 그럼 보스 안잡고 계속 죽는 빌드인건가요 ?,"['보스', '잡', '죽', '빌드', '거']",True,보스,0.95,,
f3DLA1EU8vw,14:50 브금 아시는분?,0,2026-08-03 07:51:46+00:00,14:50 브금 아시는분?,14 50 브금 아시는분?,"['브금', '분']",True,기타,1.0,,
j__MUJTquJw,카오스 코인 캐는거 방치는 어디서 하고계신가요 다들???,0,2026-08-03 06:40:01+00:00,카오스 코인 캐는거 방치는 어디서 하고계신가요 다들???,카오스 코인 캐는거 방치는 어디서 하고계신가요 다들??,"['카오스', '코인', '캐', '거', '방치', '하']",True,사냥,0.95,,
j__MUJTquJw,사냥시 무기 제외 방어구를 전부 빼주는 이유가 있나요?,0,2026-08-03 06:17:07+00:00,사냥시 무기 제외 방어구를 전부 빼주는 이유가 있나요?,사냥시 무기 제외 방어구를 전부 빼주는 이유가 있나요?,"['사냥', '시', '무기', '제외', '방어', '구', '빼', '이유', '있']",True,사냥,1.0,,
j__MUJTquJw,카오스코인은 어디가 제일 효율 좋아요?,0,2026-08-03 04:13:49+00:00,카오스코인은 어디가 제일 효율 좋아요?,카오스코인은 어디가 제일 효율 좋아요?,"['카오스', '코인', '효율', '좋']",True,기타,0.95,,
f3DLA1EU8vw,"스킬 장착 순서를 강조하시는데 
이유가 있나요? 순전한 궁금함잊니다",0,2026-08-03 04:08:24+00:00,"스킬 장착 순서를 강조하시는데 
이유가 있나요? 순전한 궁금함잊니다",스킬 장착 순서를 강조하시는데 이유가 있나요? 순전한 궁금함잊니다,"['스킬', '장착', '순서', '강조', '이유', '있', '잊']",True,스킬_6차,1.0,,
j__MUJTquJw,경험치작은 어디가 젤빨라요? 장비말고,0,2026-08-03 03:04:08+00:00,경험치작은 어디가 젤빨라요? 장비말고,경험치작은 어디가 젤빨라요? 장비말고,"['경험치', '작', '빠르', '장비', '말']",True,사냥,1.0,,
j__MUJTquJw,코인파밍 어디에 주차시키면 되는지 알려줘요 ㅠ.ㅠ,0,2026-08-03 02:16:43+00:00,코인파밍 어디에 주차시키면 되는지 알려줘요 ㅠ.ㅠ,코인파밍 어디에 주차시키면 되는지 알려줘요 ㅠ ㅠ,"['코인파밍', '주차', '시키', '되', '알리']",True,이벤트,0.95,,
j__MUJTquJw,이거 언제까지임? 나 아직도 3-5인가 그런대,0,2026-08-03 01:22:01+00:00,이거 언제까지임? 나 아직도 3-5인가 그런대,이거 언제까지임? 나 아직도 3 5인가 그런대,['그러'],True,이벤트,0.95,,
j__MUJTquJw,3-9는 컨으로 38 38 34 깼는데 3-10은 아예 체력이 안 다네. 다시보니 레벨40때 강한 공격력 스킬이 새로 생기긴하네,0,2026-08-02 23:17:45+00:00,3-9는 컨으로 38 38 34 깼는데 3-10은 아예 체력이 안 다네. 다시보니 레벨40때 강한 공격력 스킬이 새로 생기긴하네,3 9는 컨으로 38 38 34 깼는데 3 10은 아예 체력이 안 다네 다시보니 레벨40때 강한 공격력 스킬이 새로 생기긴하네,"['컨', '깨', '체력', '달', '보', '레벨', '때', '강하', '공격력', '스킬', '생기']",True,보스,0.95,,
j__MUJTquJw,여러분들 혹시 이제 메이플 할려는 뉴비는 아니고 280까지 키워본 사람인데 적당히 다이아 까지 받고 할려고 하는데 지금 시작해도 해방가능할까요? 최대 보스 잡아본게 하드루시드 입니다 노말진힐라도 가능해요 해방패스랑 챌섭패스 지를거에요 280레벨까지 레벨업도 할겁니다 ㅠㅠ,0,2026-08-02 22:16:56+00:00,여러분들 혹시 이제 메이플 할려는 뉴비는 아니고 280까지 키워본 사람인데 적당히 다이아 까지 받고 할려고 하는데 지금 시작해도 해방가능할까요? 최대 보스 잡아본게 하드루시드 입니다 노말진힐라도 가능해요 해방패스랑 챌섭패스 지를거에요 280레벨까지 레벨업도 할겁니다 ㅠㅠ,여러분들 혹시 이제 메이플 할려는 뉴비는 아니고 280까지 키워본 사람인데 적당히 다이아 까지 받고 할려고 하는데 지금 시작해도 해방가능할까요? 최대 보스 잡아본게 하드루시드 입니다 노말진힐라도 가능해요 해방패스랑 챌섭패스 지를거에요 280레벨까지 레벨업도 할겁니다 ㅠㅠ,"['메이플', '하', '뉴비', '키우', '사람', '다이아', '받', '하', '시작', '해방', '가능', '최대', '보스', '잡', '것', '하드루시드', '노말진힐라', '가능', '해방', '패스', '챌섭패스', '지르', '거', '레벨', '레벨', '업', '하', '거']",True,육성_레벨링,0.95,,
j__MUJTquJw,2-3이 카오스 2-3이겠죠 사냥?,0,2026-08-02 20:15:05+00:00,2-3이 카오스 2-3이겠죠 사냥?,2 3이 카오스 2 3이겠죠 사냥?,"['카오스', '사냥']",True,보스,0.95,,
j__MUJTquJw,첫번쨰 웨이브에 전사가 데몬베인 써버리는데 어케해야하나요?,0,2026-08-02 18:37:08+00:00,첫번쨰 웨이브에 전사가 데몬베인 써버리는데 어케해야하나요?,첫번쨰 웨이브에 전사가 데몬베인 써버리는데 어케해야하나요?,"['첫번쨰', '웨이브', '전사', '데몬베인', '쓰', '하']",True,보스,0.95,,
j__MUJTquJw,3-4에서 8티어 템파밍당하면 48렙전까지 1-1도는게 좋나요? 경험치만보고,0,2026-08-02 17:35:07+00:00,3-4에서 8티어 템파밍당하면 48렙전까지 1-1도는게 좋나요? 경험치만보고,3 4에서 8티어 템파밍당하면 48렙전까지 1 1도는게 좋나요? 경험치만보고,"['티', '어', '템파밍당', '하', '렙', '전', '도', '것', '좋', '경험치', '보']",True,육성_레벨링,1.0,,
j__MUJTquJw,43렙인데 3-3에서 드래곤버스트랑 데몬베인이 1웨이브에서 같이 나가는데 뭐가 문제인거죠? 스킬세팅똑같이했는데요ㅠㅠ,0,2026-08-02 16:34:06+00:00,43렙인데 3-3에서 드래곤버스트랑 데몬베인이 1웨이브에서 같이 나가는데 뭐가 문제인거죠? 스킬세팅똑같이했는데요ㅠㅠ,43렙인데 3 3에서 드래곤버스트랑 데몬베인이 1웨이브에서 같이 나가는데 뭐가 문제인거죠? 스킬세팅똑같이했는데요ㅠㅠ,"['렙', '드래곤버스트랑', '데몬베인', '웨이브', '나가', '문제', '거', '스킬', '세팅', '하']",True,시스템,1.0,,
j__MUJTquJw,혹시 메이플스토리m 이번 렌 공략 영상은 따로 없을까요...? 처음하는데 진짜 컴메이플이랑 너무 달라서 괴리감 오고 뭐가뭔지 모르겠어요 ㅜㅜ..,0,2026-08-02 16:23:05+00:00,혹시 메이플스토리m 이번 렌 공략 영상은 따로 없을까요...? 처음하는데 진짜 컴메이플이랑 너무 달라서 괴리감 오고 뭐가뭔지 모르겠어요 ㅜㅜ..,혹시 메이플스토리m 이번 렌 공략 영상은 따로 없을까요 ? 처음하는데 진짜 컴메이플이랑 너무 달라서 괴리감 오고 뭐가뭔지 모르겠어요 ㅜㅜ,"['메이플스토리', '이번', '렌', '공략', '영상', '없', '처음', '하', '컴메이플', '다르', '괴리감', '오', '모르']",True,기타,0.95,,gemini
j__MUJTquJw,23분30초부터 나오는 브금 정보를 알수있을까요?,1,2026-08-02 15:32:25+00:00,23분30초부터 나오는 브금 정보를 알수있을까요?,23분30초부터 나오는 브금 정보를 알수있을까요?,"['분', '초', '나오', '브금', '정보', '알', '수', '있']",True,기타,1.0,,
j__MUJTquJw,선생님들 아직 전사렙 42인데 카오스는 2-3까지 깼습니다 카오스 1-1에서 계속 뺑뺑이하면 되나요?ㅠ,0,2026-08-02 15:24:58+00:00,선생님들 아직 전사렙 42인데 카오스는 2-3까지 깼습니다 카오스 1-1에서 계속 뺑뺑이하면 되나요?ㅠ,선생님들 아직 전사렙 42인데 카오스는 2 3까지 깼습니다 카오스 1 1에서 계속 뺑뺑이하면 되나요?ㅠ,"['선생', '전사렙', '카오스', '깨', '카오스', '뺑뺑이', '하', '되']",True,육성_레벨링,1.0,,
j__MUJTquJw,카오스 코인은 어디서 파밍하는게 효율 좋나요?,0,2026-08-02 14:57:35+00:00,카오스 코인은 어디서 파밍하는게 효율 좋나요?,카오스 코인은 어디서 파밍하는게 효율 좋나요?,"['카오스', '코인', '파밍', '것', '효율', '좋']",True,보스,1.0,,
j__MUJTquJw,6:58 카오스 3-3에서 하니까 1웨이브에 드버랑 데몬베인 무조건 같이쓰는데 뭐죠 이건,1,2026-08-02 14:39:19+00:00,6:58 카오스 3-3에서 하니까 1웨이브에 드버랑 데몬베인 무조건 같이쓰는데 뭐죠 이건,6 58 카오스 3 3에서 하니까 1웨이브에 드버랑 데몬베인 무조건 같이쓰는데 뭐죠 이건,"['카오스', '하', '웨이브', '드버', '데몬베', '쓰', '데']",True,보스,0.95,,
j__MUJTquJw,컴을 계속켜놔서 코인이 2000개가넘는건가요?,0,2026-08-02 14:01:31+00:00,컴을 계속켜놔서 코인이 2000개가넘는건가요?,컴을 계속켜놔서 코인이 200개가넘는건가요?,"['컴', '켜', '코인', '개', '넘', '거']",True,시스템,0.95,,
j__MUJTquJw,누구는 방어력 누구는 체력 뭐가 맞노 도대체,1,2026-08-02 13:57:23+00:00,누구는 방어력 누구는 체력 뭐가 맞노 도대체,누구는 방어력 누구는 체력 뭐가 맞노 도대체,"['방어력', '체력', '맞']",True,스펙업,0.95,,
j__MUJTquJw,이게 방치형이 맞는거임 ? 이정도면 본메보다 더 알피인데 ?,0,2026-08-02 13:35:03+00:00,이게 방치형이 맞는거임 ? 이정도면 본메보다 더 알피인데 ?,이게 방치형이 맞는거임 ? 이정도면 본메보다 더 알피인데 ?,"['방치', '맞', '거', '정도', '본메', '알피']",True,기타,0.95,,
j__MUJTquJw,14:07 여기 그떄로 똑같이 할려고 하는데 3-5에서 맨 초반에1웨이브 드버 2웨이브 조디악 레이를 사용해야하는데 1웨이브때 드버를 몹 한마리가 안맞아서 법사가 앞으로 가다가 조디악을 쓰네요 이거 다른 방법이 있을까요?,1,2026-08-02 13:21:53+00:00,14:07 여기 그떄로 똑같이 할려고 하는데 3-5에서 맨 초반에1웨이브 드버 2웨이브 조디악 레이를 사용해야하는데 1웨이브때 드버를 몹 한마리가 안맞아서 법사가 앞으로 가다가 조디악을 쓰네요 이거 다른 방법이 있을까요?,14 07 여기 그떄로 똑같이 할려고 하는데 3 5에서 맨 초반에1웨이브 드버 2웨이브 조디악 레이를 사용해야하는데 1웨이브때 드버를 몹 한마리가 안맞아서 법사가 앞으로 가다가 조디악을 쓰네요 이거 다른 방법이 있을까요?,"['떄', '하', '초반', '웨이브', '드버', '웨이브', '조디악', '레이', '사용', '웨이브', '때', '드버', '몹', '마리', '맞', '법사', '앞', '가', '조디악', '쓰', '방법', '있']",True,사냥,0.95,,
j__MUJTquJw,맑음님 무기에 재사용 2줄 총 4초 감소는 어떤가요?,0,2026-08-02 13:03:22+00:00,맑음님 무기에 재사용 2줄 총 4초 감소는 어떤가요?,맑음님 무기에 재사용 2줄 총 4초 감소는 어떤가요?,"['맑음', '님', '무기', '사용', '줄', '초', '감소', '어떻']",True,장비_아이템,1.0,,
j__MUJTquJw,아니 왜 48렙임? 나 꾸준히 한거 같은데 난 41렙인데;;;;;,0,2026-08-02 13:02:03+00:00,아니 왜 48렙임? 나 꾸준히 한거 같은데 난 41렙인데;;;;;,아니 왜 48렙임? 나 꾸준히 한거 같은데 난 41렙인데,"['48렙임', '하', '거', '같', '41렙']",True,육성_레벨링,0.9,,
j__MUJTquJw,경험치 제일 많이 주는 사냥터는 여전히 1-1인가요? 아니면 3-4 에서 방어구뺴고 뺑뺑이인가요?(에테 공 한줄 기준입니다!),0,2026-08-02 12:44:55+00:00,경험치 제일 많이 주는 사냥터는 여전히 1-1인가요? 아니면 3-4 에서 방어구뺴고 뺑뺑이인가요?(에테 공 한줄 기준입니다!),경험치 제일 많이 주는 사냥터는 여전히 1 1인가요? 아니면 3 4 에서 방어구뺴고 뺑뺑이인가요? 에테 공 한줄 기준입니다,"['경험치', '주', '사냥터', '방어구뺴', '뺑뺑이', '에테', '공', '줄', '기준']",True,사냥,1.0,,
Kf3X8XakvHk,법사 3단계무기 계속떠요 ㅠ,0,2026-08-02 12:39:15+00:00,법사 3단계무기 계속떠요 ㅠ,법사 3단계무기 계속떠요 ㅠ,"['법사', '단계', '무기', '뜨']",True,장비_아이템,0.8,,
j__MUJTquJw,"3-4 클리어하고 무기만 끼고 스킬 낀다음 48 ~50 까지 3-4에서 죽으면서 파밍으로 렙업 하는거임? 
1-1보다 그게 더 효울 좋나",0,2026-08-02 12:29:47+00:00,"3-4 클리어하고 무기만 끼고 스킬 낀다음 48 ~50 까지 3-4에서 죽으면서 파밍으로 렙업 하는거임? 
1-1보다 그게 더 효울 좋나",3 4 클리어하고 무기만 끼고 스킬 낀다음 48 50 까지 3 4에서 죽으면서 파밍으로 렙업 하는거임? 1 1보다 그게 더 효울 좋나,"['클리어', '무기', '끼', '스킬', '끼', '다음', '죽', '파밍', '렙', '업', '하', '거', '효', '울', '좋']",True,육성_레벨링,1.0,,
j__MUJTquJw,이거 3-3 첫 입장 극딜에서 1마리 안맞아서 1웨이브에 무조건 극딜 2개 한번에 털리는디?,0,2026-08-02 12:27:38+00:00,이거 3-3 첫 입장 극딜에서 1마리 안맞아서 1웨이브에 무조건 극딜 2개 한번에 털리는디?,이거 3 3 첫 입장 극딜에서 1마리 안맞아서 1웨이브에 무조건 극딜 2개 한번에 털리는디?,"['입장', '극', '딜', '마리', '맞', '웨이브', '조건', '극딜', '개', '번', '털리']",True,보스,0.95,,
j__MUJTquJw,코인 획득량 스테이지 마다 차이 있나요?,0,2026-08-02 12:19:45+00:00,코인 획득량 스테이지 마다 차이 있나요?,코인 획득량 스테이지 마다 차이 있나요?,"['코인', '획득', '량', '스테이지', '차이', '있']",True,이벤트,0.95,,
j__MUJTquJw,9:40 3-4 클 한사람들은 3-4 반복하면 되나요?,1,2026-08-02 12:09:09+00:00,9:40 3-4 클 한사람들은 3-4 반복하면 되나요?,9 40 3 4 클 한사람들은 3 4 반복하면 되나요?,"['크', '하', '사람', '반복', '되']",True,보스,0.95,,
j__MUJTquJw,이거 방치형 맞나요...?,0,2026-08-02 12:05:54+00:00,이거 방치형 맞나요...?,이거 방치형 맞나요 ?,"['방치', '맞']",True,기타,1.0,,
j__MUJTquJw,3-3 드래곤이랑 데몬 1웨이브떄 같이쓰는데 왜이러죠? 보면 예시 3-4 보여주실때 제가 스펙이 더높은데 같은 43렙에 ..,2,2026-08-02 12:00:54+00:00,3-3 드래곤이랑 데몬 1웨이브떄 같이쓰는데 왜이러죠? 보면 예시 3-4 보여주실때 제가 스펙이 더높은데 같은 43렙에 ..,3 3 드래곤이랑 데몬 1웨이브떄 같이쓰는데 왜이러죠? 보면 예시 3 4 보여주실때 제가 스펙이 더높은데 같은 43렙에,"['드래곤', '데몬', '웨이브', '떄', '쓰', '이러', '보', '예시', '보이', '때', '스펙', '높', '데', '같', '43렙']",True,시스템,0.95,,
