created_at,views,likes,category_clean,title_clean,content_clean,matched_term_ids,matched_terms,matched_categories,matched_expressions,match_count,is_matched
2026-07-10,0,0,아이템,메린이 지금 약간 막막한데..,"[이미지] [이미지] (이터널플레임 링 첫째줄에 메획 20%입니다) 이렇게 열심히 키우는 거 처음입니다 직업은 렌, 278렙(경험치 51%), 전투력은 2600만 나옵니다 챌린저스 티어 점수는 29000점입니다 직전 챌섭 세기말부터 열심히 출석체크 하고 사냥해서 무료 석펫 1마리 있습니다(제일 뿌듯) 제네시스 패스 plus만 빼고 챌섭 2주차 때부터 패스류는 다 샀어요 사냥은 주에 4만마리만 잡아와서 거의 안한 편이라 어제부터는 좀 달리는 중입니다 다들 벌써 해방하고 챌린저 찍는데 저는 이정도 밖에 안되니 숨이 턱 막히네요 해방 미션은 이제 스우? 쪽 진행중입니다 마음 같아선 챌린저 등급 찍어보고 싶어요.. 앞으로 뭘 더 해야할지 대충이라도 조언 부탁드립니다..",,,,,0,False
2026-07-10,0,0,시세,뉴네임옥션 B급 감성 닉네임 좀 봐주세요,후아잉 << 올릴만한 값어치 할 것 같나요?? 아잉눈 좋아하는분들이면 사갈거 같긴 한데..,,,,,0,False
2026-07-10,0,0,아이템,[레테] 오늘 인생 첫 해방한 뉴비인데 추옵좀 봐주세여,이거인데 후자가 투력이 올라가지고,,,,,0,False
2026-07-10,0,0,아이템,챌섭에서 유니온의 힘은 찐모에선 못써요?,이건 그냥 연모용 버프인셈인가유,,,,,0,False
2026-07-10,0,0,아이템,"[챌섭]님들 마슈르, 달붕어빵 이거 보스할때 필수인가용?",개당 1400만원인데 넘아까버라 ㅋ큐ㅠ,,,,,0,False
2026-07-10,0,0,기타,환산 8만,8만 메소 비용 어느정도 될까요? 템은 어느정도로 맞춰야 되는지 대충이라도 알려주시면 감사하겠습니다!! 메린메린..끄응,,,,,0,False
2026-07-10,0,0,기타,캐릭터 피격판정 기준 질문,피격판정 기준이 캐릭터 머리라고 들었는데요 스킬을 쓰면서 머리가 움직이면 그대로 캐릭터 머리가 기준인가요? 아니면 기준이 바뀌나요? 렌의 경우 평딜이 스킬을 쓰면서 머리가 회전(빙글빙글?)하는 구조라 세렌 1페 기둥과 기둥사이에서 평딜하면 머리가 움직이면서 기둥에 맞는것같은데 그냥 무조건 머리가 기준인게 맞죠?,,,,,0,False
2026-07-10,0,0,기타,어빌은 무조건 첫줄 열고 돌림?,지금 재사용 20 상추 7 쓰고있어서 보공 띄워야되는데 재사용 20이 너무 아깝다.. 재사용 15~16 이런거 쓰니다 20 되니까 채감 심하던데 재사용 상추 잠그고 돌리는건 좀 에바 겠지?,,,,,0,False
2026-07-10,0,0,기타,챌섭뉴비 과금 질문,"메이플 현질해서 못참고 거의 원더베리에 박았는데 30만원 무과금, 2만원 자석펫 등 이득과 손해를 둘다 경험해보니까 너무 고민이 됩니다. 2640원주고 메소 사먹자니 자석펫으로 메소샵보다 이득 본거 생각이 나고 그렇다고 원더베리 한번 더 해보자니 원더베리 30만원 무과금이 생각이 나서 저점이 높은 메소 사먹기가 맞는거 같은데 메소값이 너무 비싸서 어떻게 해야될지 고민입니다 mvp레드를 달려고 60만원 지른거라 일단 이번주 손해 안보려면 메포로 바꿔놓든 원더베리를 해서 템을 맞추던지 해야될 것 같은데 안그럼 덜 손해보면서 메소 사먹을 수 있는 방법이 있는지 궁금합니다",,,,,0,False
2026-07-10,0,0,기타,메이플 접속이안됨 아시는분ㅠㅠ,문의 넣었는데 답변도안오고 전날 잘되다가 갑자기 이럼 이 컴퓨터로 다른 계정들어간적도 없음 비번 틀리거나 한적도 없고 피방이나 다른 컴퓨터론 다 들어가짐 인터넷 문제도 아닌게 다른 넥슨 게임 잘됨..,,,,,0,False
2026-07-10,0,0,기타,메린이 선데이 질문드립니다~~,이번 선데이때 헥사스탯을 가면될까요? 아니면 환산주스탯 보고 순차적으로 가면될까요? 환산에서는 스킬강화 더 하고 스탯인데 조각이 부족해서요!,,,,,0,False
2026-07-10,0,0,기타,테섭은 원래 레드pc인가용?,otp 되어있는데도 레드로 떠서용,,,,,0,False
2026-07-10,0,0,아이템,마라벨 여우 무기? 이펙트 어캐끄나요,사냥터에서 제가 아니라 다른유저 여우가 제 캐릭터보다도 앞에 서있어서 가리는데 너무 거슬립니다 이거 어떻게 지우나요??,,,,,0,False
2026-07-10,0,0,기타,챌린저스 서버 다음주에 시작 챌린저 가능?,챌린저스 서버 다음주에 시작해도 챌린저 달성 가능한가요??? 많이 늦게 시작하는 느낌이라서 여쭤봅니다!,,,,,0,False
2026-07-10,0,0,기타,[챌린저스]이번주 썬데이 뭐해야돼요?,주흔작 할거있나요?,,,,,0,False
2026-07-10,0,0,직업,헥사스탯 썬데이때 갈아 엎어야 할까요?,썬데이 20퍼가 어느정도인지 몰라서 질문드립니다. 1핵사 메인 5렙 2핵사 메인 7렙 3핵사 이번에 찍을 생각인데 2핵사는 그냥 둔다 치고 1핵사는 초기화 할법한가요?,,,,,0,False
2026-07-10,0,0,직업,극딜버프 시퀀스 지속시간 짧은거를 앞으로넣는건가요 아니면 긴거를 앞으로하나요,제발알려주세연,,,,,0,False
2026-07-10,0,0,몬스터,팔라딘 외 다른 직업분들,안녕하세요. 팔라딘 본캐로 키우고있는 팔붕이입니다.. 현재 헥환 7.6만 익스우 139퍼 배율로 30초 남기고 클리어 하고있는데 혹시 다른 쓰앵님들은 몇배율에 몇 분만에 클리어하고 계실까요..? 대부분 도핑은 다 하고있어서 마일빼고 유챔 4444로 맞춰서 입장하고있고 그대로 환산에 검색해보니 135퍼인데.. 30초 남기고 깨는데 정상인가요..? 혹시 참고할만한 익스우 강의 영상같은거 아시는분 있으십니까? 1페 3어센트로 쉴드찰때마다 까고있고 3.5극으로 1페가 넘어갑니다... 초뚝 사용중입니다.,,,,,0,False
2026-07-10,0,0,기타,다음 목표 추천 부탁드립니다.,지금 헥환 5만직전이고 다음 목표를 잡아야 쭉달릴것 같아 다음 목표로 적당한게 있으면 추천 부탁드립니다. 렌때 찍먹하고 이번에 처음으로 이적자랑 검마 잡아봤습니다.,,,,,0,False
2026-07-10,0,0,기타,하림1페 몇분이 마지노선인가요?,1페 몇분안에넘겨야지 클각보이나요?,,,,,0,False
2026-07-10,0,0,기타,지금 엠작 뭘 사는게 나을까요?,깡메포는 물통대비 너무 비싼데 마땅한 녀석 없을까요?,,,,,0,False
2026-07-10,0,0,기타,메이플 글씨체 관련 질문입니다..일정부분만 글씨가 깨져요 ㅠㅠ,이미지 처럼 메이플에 있는 전체 글씨가 다 깨지는건 아니고 대표적으로 제 닉네임 부분이랑 저런 텍스트로 되어 있는 부분들이 글씨가 깨져서 게임하는데 상당히 불편하네요 ㅠㅠ 채팅창도 글씨가 저렇게 깨졌는데 저건 글씨 크기를 확대하니까 해결이 됐는데 다른 부분들은 어떻게해야 폰트를 정상적으로 되돌릴 수 있을까요? 검색해보니 윈도우 폰트 자체를 바꿔보라그래서 바꿔봤는데 저 부분은 변하지가 않네요...혹시 아시는 분들은 부탁드립니다..ㅠㅠ [이미지],,,,,0,False
2026-07-10,0,0,기타,챌섭 메린이 에메랄드까지 목표잡았는데...,"... 보스를 하드 보스 잡은 건 데미안까지 (데미안-스우-파풀 요정도) 가엔슬은 카오스까지 잡아본 적이 있어서 가능할 것 같은데... 더스크나 듄겔은 노말 솔격했고, 노말 루시드 / 노말 윌까지 솔격을 해봤는데 나머지 보스들은 엄두가 안나요 ㅠㅠ 가능하긴 할까요!? ㅠㅠ",,,,,0,False
2026-07-10,0,0,기타,이거둘중 뭐골라야할까요??,오른쪽 고르는게맞을까요?,,,,,0,False
2026-07-09,0,0,아이템,주흔작 하는 방법 질문,플라즈마 하트에 주흔 30작 하려고 하는데 몇 번 붙으면 순백 쓰나요?,,,,,0,False
2026-07-09,0,0,기타,해방퀘로 보스 잡은것도 어둠의 흔적 들어오나요?,예를들면 지금 스우 잡는 단계인데 스우 해방퀘인걸로 잡아도 어둠의흔적 들어오는건가요?,,,,,0,False
2026-07-09,0,0,기타,고스트파크 잡몹겁나아프내...,귀신은 피하기 쉬운데 잡몹이나 불 이런거에 계속 죽네[요ㅕ.. 10분채워보고싶은데 고인물분들 아알려주세[요ㅕ,,,,,0,False
2026-07-09,0,0,아이템,안녕하세요 유입메린이입니다. 아케인셰이드 디키오샀는데,안녕하세요 유입메린이입니다. 아케인셰이드 디키오샀는데 엄청 싸게 올라와있더라고요 100만메소에 샀는데 이거 사용해도 될까요 ?? 강화시켜서 쓸까하는데 [이미지],,,,,0,False
2026-07-09,0,0,시세,블랙빈 마크,블랙빈 마크 인트 15 노리다가 힘 966 떴는데 별 안달고 얼마정도에 팔리나요?,,,,,0,False
2026-07-09,0,0,기타,유챔세렌 117퍼 못깨먼..,제 컨이 문제인거겠죠 15퍼정도가 계속 남네요 팁같은게 있으면 조언좀 부탁드려요,,,,,0,False
2026-07-09,0,0,퀘스트,챌섭 메린이 주간퀘 질문 있어요,"이번에 새로 시작한 메린이 인데요 지금 헤이븐, 타락한 세계수, 크리티아스 주간퀘 다 해야하는건지 궁금합니다!!",,,,,0,False
2026-07-09,0,0,아이템,챌섭 다이아 달성 보상으로 받은 하트 업그레이드 모듈:플라즈마 본섭으로 옮길수 있나요?,본섭 본캐주려고하는데 본섭이전할때 가져갈수 있는지요? 가져갈수 있다면 본캐에 조건없이 먹일수 있나요?,,,,,0,False
2026-07-09,0,0,퀘스트,유니온이랑 아티팩트 미션 미리 준비하려는데,아티팩트는 본섭 넘어갈때 최소 몇렙은 되어야 하려나요?? 그리고 200 빠르게 찍는 팁점 알려주시면 ㅠㅠ 스페셜 퀘도 왠만하면 다 깨놓으려하고 있고 본섭 올때쯤 레테 285는 찍을 생각입니다 해방은 다담주 예정입니다...,,,,,0,False
2026-07-09,0,0,기타,환산주스탯에서 헥사 볼 때 기운? 조각?,제목 그대로 입니다 환산주스탯 보고 헥사 따라 찍을 때 조각 기준으로 보나요?? 기운 기준으로 보나요?? 그리고 기운은 좀 어디서 확확 얻을 수 없을까요...,,,,,0,False
2026-07-09,0,0,기타,저혹시 길스 대해 여쭤볼게있어서 ㅠㅠ,습관화가 안되었나봐요 ㅠㅠ 까먹어서 .. 제가 저번주 수로를 안쳐서 .. (메이플 조금하다접다가 이번에 제대로 하는중) 길스를 이번주 못쓴다고하셧는데 이번주 수로쳐도 안된다하셔서 이번주 해방이라 필요해서그런데 혹시 다른방법이있을까요 ㅠㅠ? 그럼 이번주내내 길스를못사용하나요? 질문: 길드 나가도 다른길드들어가면 이번주내내 길스못쓰나요? ㅠㅠ,,,,,0,False
2026-07-09,0,0,몬스터,메이린 계속 5퍼정도 남는데 어캐 하면 잡을까요,Youtube Loading 4.6보마 96퍼센트 나옵니다. 애초에 개똥손이라 이런 짓 할 생각 없었는데 보우마스터라는 직업이 저에게 뭔지 모를 용기를 줘서 시도했다가 지금 계속 묶여있습니다 ㅠㅠ 괜히 건드렸나봐!!! 이거 제가 뭔가 치명적인 실수를 하고 있는건가요..? 누구 알려주실 분 없나요 ㅠㅠ,,,,,0,False
2026-07-09,0,0,시세,메린이 몽벨 시세질문,2주차 메린이입니다. 몽환의 벨트 떳는데 시세 질문합니다. 도와주세요 ㅠㅠ,,,,,0,False
2026-07-09,0,0,퀘스트,이번 챌린저스 뉴비 입니다. 훼방퀘 흔적 질문 드립니다.,제가 해방 스우퀘 829흔적(제네시스 패스 샀음) 이었는데 스우퀘는 연모로 완료하고 찐모로 하드스우를 잡았는데 흔적이 879가 되었습니다. 재네시스 패스면 흔적×3 이라서 50이 아니라 150을 줘야 하는거 아닌가요? 궁금해서 올려봅니다.,,,,,0,False
2026-07-09,0,0,몬스터,레테 이지칼로스 패턴 질문,1. 텔-텔-찍 무조건 반복인가여? 아닌 경우도 있나요? 2. 텔-텔-찍 반복이 맞으면 칼로스를 어떻게 유도하는게 좋나요? 레테입니다. 찍기때문에 계속 죽음,,,,,0,False
2026-07-09,0,0,아이템,메소 다 파먹고도 재획 빨아도 이득인가영?,"처음 메이플 챌섭에서 시작한 뉴비입니다 다이아 티어에 아드, 메드는 어빌밖에 없는데 메소 다 먹고도 재획 빠는게 이득인가요?",,,,,0,False
2026-07-09,0,0,아이템,챌린저 찍고싶은데 스펙업방향 조언부탁드려요,어제 해방하고 스펙이 이렇게 되는데 앞으로 하드메이린까지 하려면 어떻게 스펙업을 하는게 좋을까요? ㅠ0ㅠ,,,,,0,False
2026-07-09,0,0,아이템,유챔 직업군별로 만들어야하나요??,유챔을 잘 몰라서 그런데 전사 도적 해적 궁수 마법사로 구성을 해야하는건가용?,,,,,0,False
2026-07-09,0,0,기타,형님들 제네해방 흔적 질문좀...ㅠ,"궁금한게, 제네시스 모드로 즉 해방퀘로 클리어 시에도 어둠의 흔적 주는거야? 연모로 해방퀘 클리어 가능하니까 혹시몰라서 돌다리 두들길겸 연모로 클리어하고, 흔적은 찐모로 클리어 할까 했는데 안전하게 그렇게 하는게 나을까?",,,,,0,False
2026-07-09,0,0,아이템,이거 가격 괜찮은지 좀 봐주세요,선생님들 이거 155억 괜찮아보이나요?,,,,,0,False
2026-07-09,0,0,시세,안녕하세요 아케인단검 시세 질문드립니다,방금 막 첫 해방한 메린이입니다 끼고있던 무기를 판매하려고 하는데 얼마가 적정가격일까요?,,,,,0,False
2026-07-09,0,0,기타,렉 끊김현상 도와주실분..,챌섭하고 있는 복귀 유저입니다 사냥할 때 리젠시 스킬 쓰면 가끔 끊김 같은게 생기고 엘몹이나 검마 2페 들어가도 같은 현상이 생기는데 설정을 잘못한 걸까요? 해상도는 2560 1440쓰는 중입니다혹시 해결방법이 있으면 알려주시면 감사하겠습니다. 메모리 32기가 3060ti에 인텔11세대 i5-11600입니다 메이플하는데 렉 땜에 스트레스 받을 줄 몰랐습니다..도와주십셔 ㅠㅠ,,,,,0,False
2026-07-09,0,0,기타,거탐횟수랑 룬 화살표 회전 여부,작년 여름유입 렌입니다 일주일에 평균 22시간 정도 사냥중이고요 추천글에서 회전 화살표 나온게 찍계라던데 원래 나오는게 아닌가요? 하루평균 거탐 2~3번 나오고 룬은 절반정도는 회전화살표로 나옵니다,,,,,0,False
2026-07-09,0,0,아이템,목 긴 공룡 모자 이름 아시는분...,아니 무슨 공룡?? 모자인데 목이 엄청 긴 공룡 모자였어요... 더블클릭 하려는데 사라져서 여기 올립니다 ㅠ [이미지],,,,,0,False
2026-07-08,0,0,직업,복귀유저인데 버닝비욘드 어디다가 줘야할까요?,지금 첼섭에 레테 260찍고 버닝 비욘드를 레테에게 해야 할지 본캐 (전투력 683만) 렙261 캐마에 할지 고민중인데 어디다가 효율이 좋을까요? 맘은 정을 많이 준 본캐인 캐마에게 주고 싶은데 왠지 효율이 안나올까봐 걱정인데 어떻게 해야할까요;;,,,,,0,False
2026-07-08,0,0,기타,뉴비 질문있습니다.,"이번에 챌섭으로 복귀한 뉴비입니다. 본캐 280 찍고 부캐 하나 만들려고 합니다. 근데 제가 예전에 유니온 때문에 메르를 키워봤는데, 스킬 구조 때문에 직접 사냥하는 걸 정말 싫어했거든요. 이번 마스터 보상 250 물약을 부캐한테 주는 게 좋을까요? 아니면 메르한테 줘버리는 게 좋을까요?",,,,,0,False
2026-07-08,0,0,기타,키보드 mds(일명 꾹보드) 기능 사용하면 정지인가요??,이번에 키보드 사는데 mds 기능 있어서 써보려 하는데 정지 당하는지 궁금합니다!,,,,,0,False
2026-07-08,0,0,몬스터,이적자 2인 괜찮음?,아침에 8시간 트라이 박다가 자꾸 1퍼 언더로 피까고 시간오버 돼서 못깼는데 조금더박으면 솔플 가능할꺼 같긴한데 너무 피곤해서 이번주는 더이상안할꺼 같은디 2인으로 하는거 괜찮음? 그냥 적당한 배율 구해서 갈 생각인데,,,,,0,False
2026-07-08,0,0,기타,"제 귀에 이상한게있어요 ,,","이거 어떻게 없어지나요 코디 템 다빼도 있는데,,, [이미지]",,,,,0,False
2026-07-08,0,0,아이템,챌썹 D라벨에 프펫작 해도 되나요?,본썹에 펫장비 작된게 없긴한데... 그냥 멀티펫은 펫장비 마일리지로 살 수 있어서 사실상 공짜더라고요. 그래도 나중에 본썹에서 후회 안하려면 좀 더 투자해서 d라벨이 합리적인 선택인걸까요?,,,,,0,False
2026-07-08,0,0,시세,헥사스탯 조각 이벤트때,조각 가격 많이오르나요ㅠㅠ? 미리사두고 진행해야하는지 용돈미리받고 사둬야 할정도인가여?,,,,,0,False
2026-07-08,0,0,기타,챌섭 챌린저 메소 얼마나 들었어??,"다른건 딱히 안 땡기는데 야누스20 부캐주고싶어서 고민중.. 조각 약 3천개 정도 하던데 대강 200억이라 치고 그것보다 싸게 들 것 같으면 챌섭 챌린저 할까싶어서 근데 중요한게 제네패스를 본섭에 써버려서 도전자 무기 끼고 챌섭 해야할듯,, 직업은 레테 일단 일퀘만 하고있고 270인데 레테때문에 인트템 많이 올랐대서 얼마나 들지 모르겠네",,,,,0,False
2026-07-08,0,0,기타,챌 유입 뉴비 템은 이렇게 맞췄는데 다조?는 언제부터 써야하나요..,템은 그리고 언제 더 맞춰야 하는걸까요.. 아이템환산 7만대 입니다.,,,,,0,False
2026-07-08,0,0,기타,너무 궁금해서 질문,이번 챌섭 유입이 패스류만 구입하고 이외의 현질이나 본섭에서 가져오는거 일절 없이 현시점 6.9만을 찍을 수 있나요??? 유튜브 댓글에서 본건데 된다면 제가 뭘 놓치고 있는건가 싶어서요 본인 말로는 직장인이라 플탐 많은거 아니고 손이 좋아서 그렇다는데 최소컷으로 다 깨면 가능한가,,,,,0,False
2026-07-08,0,0,기타,어센트 스킬 질문있습니다,어센트 레벨7 ~ 9까지가 효율이 좋다고 들었는데 보스 20분 패치 이후로 너프 당한 지금도 7~9렙이 효율이 좋나요? 아니면 좀 달라진 부분이 있을까요?,,,,,0,False
2026-07-08,0,0,기타,뉴비 재획 경쿠 질문,매제까지 요즘 열심히하는 뉴비인데 경쿠가 이제 슬슬 부족해지려고하고있어요 매제까지 하시는분들은 경쿠없으면 그냥 추경이랑 재획비만 빨고 하는건가요?,,,,,0,False
2026-07-08,0,0,퀘스트,울티마 보급일지 메포써야하나요?,"주에 5개씩만 출첵이 가능한건가요?? 좌 상단에 보급품패스 3개라고 되어있는데, '지난주 기준으로 참여하지 못한 횟수만큼 사용 가능합니다' 라는데, 지난주도 지난주 매일 접속했거든용..",,,,,0,False
2026-07-08,0,0,기타,챌섭 패스 질문,챌섭 패스에서 주는 보상들을 추후에 리프해서 본섭 캐릭한테 줄 수 있나요? 아니면 챌섭에서만 사용가능 한지 궁금합니다. '월드 내 나의 캐릭터 간 이동만 가능' 이라고 적혀 있긴 한데 이게 리프해서도 사용가능 한지 해서..,,,,,0,False
2026-07-08,0,0,기타,환산 스탯 기준 100% 넘으면 잡을만 한건가요?,"[이미지] 메린이 질문좀 드립니다. 저번주에 160%쯤 노말 진힐라 잡는데에도 진땀을 뺐습니다.. 100%라는게 포뻥, 렙뻥, 헥사 다 포함해서 빡숙기준 20분 팼을때 아슬아슬하게 잡는다는건지 궁금합니다. 하드윌, 하드 듄켈, 노말 메이린까지 트라이 해봄직 한지 여쭤봅니다.",,,,,0,False
2026-07-08,0,0,기타,닉네임 항우 << 이거 팔릴까요?,ㅇㅇ,,,,,0,False
2026-07-08,0,0,기타,환산사이트 관리자님이 올린부분에서 질문,이 직업조건 어디서 보나요??,,,,,0,False
2026-07-08,0,0,기타,메린이 주간보스 12마리 질문,같은서버 본캐 12마리 잡고 부캔 12마리 잡고 24개 결정석 팔수있나요??? 누구는 잡을수있는데 결정석은 주에 12개밖에 못판다고해서요 쉽게 설명해주실분..,,,,,0,False
2026-07-08,0,0,아이템,검마솔격가능스펙 캐릭당 얼마정도면 될까요?,이번에 20분화 되면서 검밑솔 접근이 되게 쉬워졌는데 예전에 키우다가 해방도 못한 캐릭들 이번기회에 해방시켜줄겸 세팅좀 시키고싶습니다! 항상 새 캐릭 키울때마다 벗길수있는거 다벗기고 시작해서 가진게 얼마없는데 캐릭당 몇메소정도로 세팅하면 될까요? 러프하게 알려주시면 감사하겠습니다! 검마 배율 120급은 나왔으면 좋겠어요,,,,,0,False
2026-07-08,0,0,기타,형님들 선생님들 주보돌이 vs재획 질문드려요,주 4일 플레이하는데요 하루 본캐이칼돌이+2일 2소재사냥 +1일 1재획 vs 하루 본캐이칼돌이 +부캐2마리 2일동안 하스데돌이 +하루 1재획 총 4일 어느게 더 메소 더 많이 벌릴까요 ? 직장인이고 플레이시간이 적어서 고민입니다 ㅠ,,,,,0,False
2026-07-08,0,0,아이템,자석펫 4마리면 루팅범위 늘어나나요?,직전 버섯자석펫 한마리(영구) 여름시즌 자석펫 한마리(기간제) 피방 자석펫 한마리(기간제) 이렇게 세마리 갖고있는데 지금 280찍고 아르테리아?? 여기서 재획하는데 2층에서 1층탬이 애매한게 안주워지더라구요 혹시 자석펫 4마리로 만들면(세트는없어서 게더링은 없어요) 루팅범위 늘어나서 1층까지 주울수있나요?,,,,,0,False
2026-07-08,0,0,기타,메이린 보너스 스킬주는거 어케써야함?,극딜주기 맞추자고 아끼면 한번 날리게 되고 안아끼면 극딜주기에 안맞음 그냥 받을때마다 바로바로 써주는게 나은가? 아니면 애초에 고정딜인건가 님들은 어케함?,,,,,0,False
2026-07-08,0,0,아이템,얼마 정도에 올리면 팔릴까요?,[이미지] 매짱형님들 한번 봐주세요 ㅜ,,,,,0,False
2026-07-08,0,0,기타,뉴비 서버 어디로가나요?,챌린저 몇으로 가는게 좋을가여?,,,,,0,False
2026-07-08,0,0,아이템,아버 단계 업글,다음주에 아버 한단계 성장하면 배율 얼마나 오를지 보고싶은데.. 추가 스펙에 주스텟 마력 얼마 넣어서 올려야 하는지는 정보가 따로 없죠 ?? 단계별 능력치를 찾기가 어려워서 질문해봅니다 !,,,,,0,False
2026-07-08,0,0,시세,안녕하세요 이번에 시작한 메린이 입니다,이번에 메이플 시작해서 채집이 뉴비가 하기 좋다해서 시작했는데 2일전만해도 영롱한 보라 물약?이 1700~2000하던데 하루만에 1000까지 떨어지고 하더라고요;; 혹시 급격하게 내려가는 이유가 있을까요? 채집이 풀 드메 급이라고 들었는데 드 80 메 20 인데 비슷한거 같더라고요 날렵한 갈퀴사서 보라색 약초만 캐는데 제가 잘못 하고 있는걸까요? ※생각해보니까 사냥은 뉴비 자석펫 있는걸 생각 못 했었네여ㅠㅠ,,,,,0,False
2026-07-08,0,0,기타,신규 유저 입니다만.,궁금한점 몇가지 질문좀 할게요. 1.뉴비 지금 시작 해도 괜찮을가요? 3.과금부담이 큰가요? 쌀먹X 소과금 유저 3.서버가 챌린저 서버 하고 본서버가 분리되어있나요? 챌린저서버는 뉴비를 위한 서버인가요? 4.솔플러 인데 겜하는데 지장 있을가요? 5.아이온2유저인데 비슷한 파티인던개념(기믹) 인가요? 6.신캐로 뉴비 시작하면 좋을가요? 7.본캐릭 하나만 키워도되는지? 부캐릭 필수인지요?,,,,,0,False
2026-07-08,0,0,직업,레테 극딜 순서 질문,"공략글 보면 바인드 > 시퀀스 > 이딕트 > 오버로드 > 이딕트 > 오리진 > 이딕트 순서로 쓰라고 나와있는거같은데요 오리진 쓸때 바인드가 날라가는게 너무 아쉬워서 스킬을 천천히 다 읽어봤는데 시퀀스 > 이딕트 > 오리진 > 이딕트 > 오버로드 > 이딕트 하고 바인드 걸고 평딜하면 바인드 손해가 없는거 같은데 왜 선 오리진이 아니라 선 바인드인지 스킬을 아무리 읽어도 이유를 모르겠습니다.. 질문1. 혹시 다른 이유가 있을까요? 질문2. 레테는 바인드 > 시퀀스 순서로 써야하나요? 아니면 시퀀스 > 바인드가 맞는 순서인가요? 시퀀스 > 바인드를 쓰면 루시드가 도망갈꺼같고, 바인드 > 시퀀스를 쓰면 바인드가 너무 아까운데 뭐가 정답이나요? 질문3. 시퀀스에서 다른 분들이 펠템페스트 먼저 넣고 체인커맨드를 뒤에 넣던데 펠 템페스트가 20초니깐 더 뒤에 넣는게 맞는거 아닌가요? 아무리 찾아봐도 위 내용에 대한 답을 못찾겠습니다.. 혹시 알려주실 수 있나요?",,,,,0,False
2026-07-08,0,0,아이템,상급 EXP 교환권 효율,몇렙에 써야 효율이 제일 좋은가요?? 그리고 VIP 부스터는 그냥 막 써도 되나요???,,,,,0,False
2026-07-08,0,0,퀘스트,검밑솔...,이번에 유입된 메린이라 처음부터 너무 쫄아서 보스를 천천히 했거든요 현재는 노말 진힐라까지 깼습니다. 생존에 우선 집중하다보니 겨우 깼는데 배율로보면 검밑솔은 다 갈 수 있는 수준이 맞나요? 메린이 기준으로는 200퍼면 충분하다고 볼 수 있을까요.,,,,,0,False
2026-07-08,0,0,기타,챌섭 자석펫,무료 끝나면 피방 밖에 얻을방법 없나요,,,,,0,False
2026-07-08,0,0,기타,냐옹눈은 가장 최근에 언제 나왔었나요??,우연히 마을에서 봤는데 너무 맘에들어서 하고싶어요,,,,,0,False
2026-07-08,0,0,기타,메린입니다. 질문있어요 도와주세요!,사냥하다가 캐릭 머리위에 방향키 <- -> 게이지 나오는게 뭔가요?? 그거나올때마다 자꾸 죽어요 ㅠㅠ,,,,,0,False
2026-07-07,0,0,아이템,이번 첼섭 유입 렌입니다! 경매장 질문입니다,"안녕하세요 이번 첼섭 렌 시작했는데, 이거 살만한가요? 목표는 노칼 노적작 ~ 익스우 솔플 사이 생각중입니다!",,,,,0,False
2026-07-07,0,0,기타,스카니아 VS 크로아,"예전에 진짜 맛만보고 이번에 복귀한 중고 메린이인데요 이번에 메포로 관세 내는게 10손해 라는 것을 느끼고 본섭 크로아(유니온1000따리) 버리고 스카니아 갈까 고민중 200렙 비약 20개 주니깐 걍 스카니아에서 다시 시작하는거 ㅇㄸ? [이미지] [이미지] Q 제목: 어디섭으로 갈까? (종료) 최대 1개 선택 가능 참가자: 9 명 (무기명) 26.07.07 23:55:59 마감 득표순 답변순 유니온 얼마 없네 걍 스카니아 가셈 (55.6%, 5표) 어짜피 니는 큰 관세 낼 메소도 없음 걍 크로아 짜지셈 (44.4%, 4표) 투표가 종료되었습니다.",,,,,0,False
2026-07-07,0,0,기타,형님들 질문좀요.,루나에 유니온9000 템없음 자석펫 4마리 정도 있는데 몇년만에 복귀하는데 챌섭 하는게 좋나여? 아님 루나에 키우는게 좋나여? 빡세게 안하고 천천히 하려구요,,,,,0,False
2026-07-07,0,0,아이템,템먼저 사는게 나음 드메먼저 사는게 나음,지금 20/100이라 챌섭효과랑 재획비빨고 어빌하면 99 / 194대요,,,,,0,False
2026-07-07,0,0,시세,메린이 트왈마용돈벌이 로 얼마에 팔아야하나요 ?,잔잔바리 용돈 으로 쓰고싶은데 얼마가 적정할까요 ?,,,,,0,False
2026-07-07,0,0,기타,블루베리 농장 효율,278이랑 280 차이 많이나ㅏ나요? 이 악물고 280가서 쓰는게 이득???,,,,,0,False
2026-07-07,0,0,기타,제네시스 패스 질문,8월 초부터 10월 말까지 개인 사정 때문에 주말밖에 메이플 못할거 같은데 제네시스 패스 사면 뽕 뽑을수 있나요,,,,,0,False
2026-07-07,0,0,몬스터,뉴비 하드세렌 질문드립니다,"방학마다 간간히 찍어먹다가 이번에 푹 찍어먹는중인 뉴비입니다. 메생 최초로 하드세렌 머리박는중인데, 2페 극딜 밀리는게 정상인가싶어서요.. 지금은 3번째 극딜 돌기 직전에 1페 끝나서 사실상 2페이즈 시작하자마자 극딜 넣고있습니다. 근데 이러니 권능 몇초남기고 다시 극딜이 돌아서 꽤 한참동안 딜넣기가 애매해지더라구요.. 직업은 팬텀에 현재 배율은 117퍼 나오고있습니다. 그냥 포기하고 스펙업을 하는게 맞는지, 아니면 잘 깎는다면 클각이 보이는지, 그 과정에서 팁들도 여쭤봅니다!",,,,,0,False
